"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-6502.36910431264
-1,-1,1,-0.01,-0.1,-6502.36910431264
-1.00024568617305,-1.00021503025722,0.996208662142581,-0.0359967440660046,-0.0357018072504587,-5044.12491632641
-1.00024781112055,-1.00022640432379,0.992631596586763,-0.0245073057643264,-0.0282770011279752,-5001.54092558601
-1.02434316825511,-1.02739525902352,0.469060452901203,-0.00850878491344913,-0.0213048236834893,-4568.21102172857
-0.97841879509174,-0.861803471069463,0.445914665426723,-0.0107859924223531,-0.0220509906138138,-4556.31270084853
-0.892637063450762,-0.84994995413293,0.438897481300745,-0.0119521763511171,-0.0223427486348547,-4553.93968094267
-0.952477501066718,-0.897678507505832,0.460522595159503,-0.0196361561619143,-0.0160613592172381,-4491.18702851442
-0.965355145962651,-0.875701643209812,0.47433964625255,-0.0272550636124932,-0.0138635154382843,-4475.20744786619
-0.954367679775327,-0.864970550089175,0.478180660373334,-0.029240039054237,-0.0134739900181962,-4474.49198760292
-0.953029979081113,-0.863660215019079,0.478288341844488,-0.0296372227659423,-0.0135839706635187,-4474.47791947701
-0.952504697252363,-0.863374603260996,0.478351959882008,-0.0296194926621756,-0.0134911886820302,-4474.47475820157
-0.9527301351446,-0.86354765107834,0.478395097575428,-0.0295960434210704,-0.013508839022823,-4474.47455724176
-0.952730155168844,-0.863547682209611,0.478394830804401,-0.0295985884066477,-0.0135078895060835,-4474.47455561403
-0.952733896389606,-0.863553901881314,0.47836756116256,-0.029598924564495,-0.0135079772896093,-4474.47455517374
