"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-3064.64919977208
-1,-1,1,-0.01,-0.1,-3064.64919977208
-1.00017512355739,-1.00047183471398,0.991760704422519,-0.0728805421809608,0.0152633443862364,-2741.45533705297
-1.00060155383266,-1.00091400023377,0.985014159397572,-0.0912994343508477,0.00839130840073866,-2738.51830162883
-1.00414519963379,-1.00242723254221,0.829217661685009,-0.0840881986303673,0.0089175667307494,-2682.74273239406
-0.872107656672147,-0.815618737552646,0.805538736748998,-0.0872800742932629,0.0065963091658319,-2672.7552101105
-0.720023505637853,-0.869892384083031,0.790252108467972,-0.085529279245475,0.00523715744401374,-2658.33758158123
-0.977788296171493,-0.904540259812612,0.544322462194921,-0.0131329873800782,-0.0118808626801261,-2423.13935788877
-0.851894818948732,-0.797065800733634,0.617650736628108,-0.0427605564131868,-0.0186346683800334,-2404.52181500808
-0.85156491829521,-0.82900510238844,0.586161351639685,-0.0325203138300383,-0.0193327167769749,-2391.59602070665
-0.871836613131173,-0.847585211628869,0.573892230294968,-0.0277327681030068,-0.0197118236956305,-2390.51783914454
-0.868054837603926,-0.84370800873705,0.57575100818231,-0.0286317346238385,-0.0197753464892421,-2390.46087834921
-0.868104126166506,-0.843843901174336,0.575709331074579,-0.0285874293340744,-0.0198087302241579,-2390.46047189585
-0.868104173488685,-0.843843979867904,0.575709232510502,-0.0285873777351209,-0.0198170160147658,-2390.46045478334
-0.868103489085339,-0.843857507823742,0.575684093480153,-0.0285870411470993,-0.0198175757291852,-2390.46045357819
