"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-7909.35620893498
-1,-1,1,-0.01,-0.1,-7909.35620893498
-1.00037567300811,-1.00037791709413,0.996000812158988,-0.0383048028917968,-0.0379393183822752,-6626.98062847844
-1.00046443031509,-1.00049499014823,0.992392943538393,-0.0220424643537277,-0.023671489025464,-6565.3651675776
-1.04546867630813,-1.05291807928829,0.499723852744424,-0.00782608219322336,-0.0187563853983971,-6278.40990168854
-1.09974385340486,-1.02874303636966,0.500801438734685,-0.00752559314866567,-0.0186222525467644,-6277.91819006548
-1.1408692720464,-1.0871259919562,0.51152641592212,-0.00672376032970035,-0.0180312761915793,-6275.62353707902
-1.15306074826642,-1.08827344280253,0.544095450593558,-0.0157248685122027,-0.0165747556765925,-6214.02697936637
-1.10236381842572,-1.05756170835751,0.605191452769928,-0.0200703620378216,-0.0205865040476114,-6200.37514494851
-1.10559340303764,-1.06542136941384,0.604206715903033,-0.0219752762538942,-0.018207248039186,-6197.4661198425
-1.10538533351869,-1.06220121300362,0.597797443508694,-0.0224218103350092,-0.0185490365121205,-6197.31926657289
-1.10334322735891,-1.06016686603322,0.599269663163771,-0.0224730825948604,-0.0185135100074777,-6197.30777708967
-1.10315534393107,-1.05996986557889,0.599320754990865,-0.0224833646984774,-0.0185167498357993,-6197.30773785309
-1.10315533637951,-1.05996985615405,0.599320784488845,-0.0224836180383173,-0.0185168717833243,-6197.30773779568
-1.10315039146767,-1.05997064122313,0.599322824906188,-0.0224836958392613,-0.0185169077151661,-6197.30773778869
