"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-2372.75611134557
-1,-1,1,-0.01,-0.1,-2372.75611134557
-1.00031943708726,-1.00080276167376,0.992526667515673,-0.0836460801682383,-0.0320963145956867,-2060.57039931624
-0.999777379798261,-1.00078127150583,0.987389352826174,-0.0687494299990178,0.00190016576729634,-2046.83921576813
-1.00191634311421,-1.0533189524936,0.323963753786111,-0.044483957195355,0.00549451926156446,-2019.14656167958
-0.719014475387387,-0.98103319588141,0.322194303192558,-0.0486671074971031,0.000751766754300148,-2016.05384234399
-0.691068231000232,-0.795723862906369,0.321636725145526,-0.0505498390076559,-0.00284969386711301,-2002.95292636362
-0.879167318002208,-1.18436505378074,0.60012115337137,-0.0384457189382266,-0.0255455917835912,-1910.74931882311
-0.887706147161562,-0.96355348771144,0.562760351386902,-0.0341375390539351,-0.022768370755344,-1898.7831471209
-0.907137142545569,-0.925454079154385,0.541186728142706,-0.036923621910237,-0.0218817070425757,-1898.11370946486
-0.903487229576807,-0.937561134164101,0.543702036773755,-0.0359784020548565,-0.0219294863445665,-1898.0313837514
-0.902368112089661,-0.937625576836724,0.544203153872812,-0.0360264809698344,-0.0218871437285097,-1898.03090183342
-0.90241940071175,-0.937773761917328,0.544051698039989,-0.0360184329589255,-0.0218788345110015,-1898.03087510495
-0.902419399637986,-0.937773766280919,0.544051674507742,-0.0360184213327575,-0.0218787108020749,-1898.03087510095
-0.902420434637849,-0.937778463316834,0.544046390221613,-0.0360186006286974,-0.0218786887318029,-1898.03087504468
