"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-3428.59918131674
-1,-1,1,-0.01,-0.1,-3428.59918131674
-1.00117732920488,-1.00219839499887,0.989337156616274,-0.139033698858304,-0.0218446941029457,-3235.74584352232
-1.00113674453072,-1.00228272197606,0.988396628443741,-0.13774604431225,-0.0192663859773483,-3232.87576801682
-1.00214740030661,-1.02011242810342,0.845219517055832,-0.130454554056873,-0.0178691204447037,-3190.04412445831
-0.874957241032618,-1.06614178755821,0.842158637347328,-0.130973864822871,-0.0189003501594881,-3188.20454570792
-0.654645724035061,-0.720113540767768,0.765850834055319,-0.12981711741705,-0.024040245566898,-3162.15991398493
-0.86164031025569,-0.937873700020472,0.534552785707215,-0.0450997080147774,-0.0220051144627285,-2900.67754477465
-0.999427322067254,-1.04461263448198,0.673966366413191,-0.0446332483831967,-0.0320052001139479,-2872.39216991355
-0.988922118577287,-1.04537545572475,0.647663095806196,-0.0423009367177727,-0.0318895520605116,-2871.69597254908
-0.982067764499627,-1.0384257914113,0.645406401963243,-0.0436515166243471,-0.0317068206704497,-2871.65065571914
-0.983778228882553,-1.03801704270269,0.647132722942412,-0.0432702091537317,-0.0317008745396764,-2871.63316322111
-0.983917695161282,-1.03871375459908,0.647048328840669,-0.0432536290712275,-0.0316991864359853,-2871.63307876949
-0.983917712339161,-1.03871366094264,0.647048363137569,-0.0432539837100853,-0.0316983454754614,-2871.63307850882
-0.983929324534013,-1.0386515905906,0.64705881179618,-0.0432542723145776,-0.0316980515868013,-2871.63307723838
