"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-1,-1,1,-0.01,-0.1,-1591.59195309431
-1,-1,1,-0.01,-0.1,-1591.59195309431
-1.00062830654019,-1.00079642080662,0.994516264358087,-0.0613669210084462,-0.0553287632172324,-1443.21157082292
-1.00086711097034,-1.00100491262037,0.989716489302563,-0.052041304332589,-0.014728763182021,-1392.36293056633
-1.0778603013473,-1.06222471158109,0.457269343180216,-0.033474151233046,-0.00928680694781871,-1322.10238427776
-1.30116922862508,-1.09148245960512,0.474403749213338,-0.0312997163716776,-0.00688095732619794,-1319.41987034597
-1.33188279543989,-1.20206995382876,0.488596413382153,-0.0299290142257524,-0.00604052268543915,-1318.47867295696
-1.17530598961758,-1.01281814151282,0.58469708675997,-0.0180752669643299,-0.0385302277939602,-1303.4137735026
-1.23355811030427,-1.11270687049006,0.564685120981609,-0.0207717955460594,-0.0248058042837095,-1291.88145675318
-1.23307604275874,-1.11506982256793,0.561167754203815,-0.020201902508816,-0.0220486076337994,-1291.69615180616
-1.23024768201328,-1.10887485774827,0.561111385210422,-0.0209428645361461,-0.0227118400066535,-1291.65290719433
-1.23123026910119,-1.11006744471429,0.560643391823111,-0.0207173664174214,-0.0227945013945753,-1291.65071383139
-1.23095040152617,-1.10986763599833,0.560840283126768,-0.0207492780872591,-0.0227497038020859,-1291.65056293848
-1.23095050835639,-1.10986771568409,0.560839897893859,-0.0207522143295951,-0.0227535415212868,-1291.65056270054
-1.2309541268855,-1.10983041487158,0.560790895667427,-0.020751220444999,-0.0227529788164197,-1291.65056242506
