"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-0.05,-0.05,0.03,-4e-04,-20,-2321.86738208362
-0.05,-0.05,0.03,-4e-04,-20,-2321.86738208362
-0.0500002245454783,-0.0499974042666486,0.0299914711683527,-0.000468001597595744,-19.9999999732386,-2321.06898324652
-0.049813227785531,-0.0479800711752256,0.0252192444655639,-0.000416573622536002,-19.9999811862679,-2318.67800223243
-0.0468895953678022,-0.0355201823000247,0.0248285811711832,-0.00054040159516823,-19.9999052897146,-2318.15719646748
-0.0424709854299107,-0.0348858540925183,0.0245324738551483,-0.000575222936421754,-19.9998589770707,-2318.03708244949
-0.0517150181212182,-0.0475689468272306,0.0299593991051504,-0.000619695782056606,-17.838716306647,-2311.21638682925
-0.0562425634863205,-0.0519301318234629,0.0321380829452572,-0.000668878699385555,-16.5326697576218,-2310.14320836238
-0.0619487745969624,-0.0571663681037288,0.0349283383053506,-0.000737901828282306,-15.188835314835,-2309.59415922583
-0.0638302553385601,-0.0587768003569304,0.0358176393222049,-0.000765042176184743,-15.0162191922327,-2309.36505119476
-0.0660592235403172,-0.0609089705534198,0.0370068059477394,-0.000788999927294158,-14.6352341864821,-2309.29638160827
-0.0669562998849504,-0.0618389535670854,0.0375212399134856,-0.000795151423278728,-14.4848018053645,-2309.28581745779
-0.067211451187627,-0.0621329470969892,0.0376757727584719,-0.000795055554849163,-14.4428042100191,-2309.28469768942
-0.0672114228444032,-0.0621329651898503,0.0376758154925387,-0.000792840750765093,-14.4428042099757,-2309.28462258911
-0.0672050502512714,-0.0621582425493373,0.0376816856886225,-0.000792726423078288,-14.4428043322172,-2309.28460028038
-0.0672050468525182,-0.0621582913380448,0.0376816825968085,-0.000793555140146254,-14.4428043325021,-2309.28458985354
-0.0672094326050138,-0.062157426558413,0.0376795048623951,-0.000793539769250655,-14.4427394929481,-2309.28458673848
