"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0387013309302949,0.00548713420330206,-7.05310449797366,0.00778056253910507,-4.97410447326684
"mu_asc2",-0.0360203417442219,0.00532110342882502,-6.76933689149805,0.00751559719885105,-4.79274511275413
"mu_natural",0.0258604231343171,0.00284699462927875,9.08341128162524,0.00370221191635087,6.98512773407276
"mu_walking",-0.00124868028448641,0.00017006007707296,-7.34258331513454,0.000364073531516559,-3.42974749986629
"mu_rent",-20.3719946588076,1.88081119835216,-10.8314937068942,2.31853806525147,-8.78656898678004
