"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-0.05,-0.05,0.03,-4e-04,-20,-2418.67098897362
-0.05,-0.05,0.03,-4e-04,-20,-2418.67098897362
-0.0500011624624404,-0.0500013107665438,0.0299903005356552,-0.000776810502664793,-19.9999999983957,-2393.78361058238
-0.0484319265924179,-0.0479722149679441,0.0282662578293555,-0.000784885595412045,-19.9999899534363,-2391.15461956073
-0.044948858468896,-0.0435357420709602,0.0288845122217327,-0.0008838807592854,-19.9999759487103,-2387.76664132891
-0.044602644980362,-0.0437257550391216,0.0288878703624666,-0.000885020146415314,-19.9999798914093,-2387.72196816319
-0.03600617536406,-0.0349729287291743,0.0253889840690204,-0.00128226191005306,-21.6886463271888,-2377.84892602015
-0.0391173809460225,-0.0382218652834299,0.0271702434493139,-0.00133879460627658,-21.0697347697978,-2377.1678140092
-0.0394300437864967,-0.0385085079584444,0.0274632691808375,-0.00137425223905519,-20.7877520330973,-2377.00038401337
-0.0412107138982619,-0.0401972569647575,0.0286267095145625,-0.00145518751969422,-19.8289609090052,-2376.81922774291
-0.0413541970478807,-0.0403349218993801,0.0286952454931893,-0.001457501912552,-19.8357045147377,-2376.81135832278
-0.0415721363014829,-0.0405503164848778,0.0288171380057002,-0.00146159251387204,-19.7780952202682,-2376.80991840506
-0.041603960147158,-0.0405822227275713,0.0288340431591408,-0.00146180506422685,-19.768465429267,-2376.80989110584
-0.0416039606545645,-0.0405822233745732,0.0288340503345442,-0.00146167300577965,-19.7684654292589,-2376.80989096246
-0.0416042542280285,-0.0405825802773113,0.028833725038196,-0.00146168654043286,-19.7687337476781,-2376.80989086854
