"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-0.05,-0.05,0.03,-4e-04,-20,-2806.00731197617
-0.05,-0.05,0.03,-4e-04,-20,-2806.00731197617
-0.0500176678632848,-0.0500231955516201,0.0298787397418684,-0.00263670146020685,-19.999999991485,-2795.81808792594
-0.0485427355126925,-0.0486481736785005,0.0248515521755576,-0.00249503660810794,-19.9999744214291,-2793.85978940106
-0.0396964835542876,-0.0385986199399234,0.0242474805282887,-0.00274316740579182,-19.9998571023205,-2791.51732895496
-0.0395633829947218,-0.0386989432124934,0.0242536166744852,-0.00274360798060022,-19.9998467723479,-2791.50926262963
-0.0565865880030369,-0.0558312705028116,0.0314612029566807,-0.0020276836357498,-15.9522427595209,-2755.41584517812
-0.052355353865619,-0.0517983118833313,0.0295302790710052,-0.00170387468949965,-18.0830841975791,-2750.25980774825
-0.044855530327027,-0.0443451455713913,0.0257638317529536,-0.00135479608790944,-20.3188386040102,-2747.08658057751
-0.0430689667561037,-0.0425596887148165,0.0249342906932318,-0.00132781984449678,-20.7908780682085,-2746.6305978411
-0.0378827746448236,-0.0373022170670389,0.022537251545956,-0.0013415092722212,-22.2352803017903,-2745.92953707726
-0.0391154010314534,-0.0385267032180395,0.0230262172173125,-0.00134101842980529,-22.0726946550936,-2745.72788239337
-0.03866154990828,-0.0380803548008312,0.0227001693474834,-0.00130362401871641,-22.4635158880912,-2745.6254004379
-0.0386617983538637,-0.0380805902287966,0.0227004761055159,-0.00132169640143702,-22.4635158932727,-2745.62457666074
-0.0386615898332186,-0.0380792638540968,0.0227247747468104,-0.00132261295146663,-22.4635159861674,-2745.62375960296
-0.0386631678617065,-0.0380844683005782,0.022725321523475,-0.00132252731472024,-22.4635163486801,-2745.62375031689
-0.0386629416655443,-0.0380842123415016,0.0227263187014313,-0.00130637606659201,-22.4635163505864,-2745.62306015263
-0.0386630710272076,-0.0380840580929661,0.0227359861311275,-0.00130674180477421,-22.4635164305385,-2745.62293047734
-0.0386712530246978,-0.0381024937514449,0.0227378693305917,-0.00130641093462056,-22.4635182355167,-2745.62292888423
-0.0386714700545392,-0.0381027321188105,0.0227374842722134,-0.00132089933773488,-22.4635182396764,-2745.62242993735
-0.0386716610070087,-0.0381020219705984,0.0227413526716414,-0.00132105382983887,-22.4635183121726,-2745.62240839301
-0.038671480479053,-0.0381017538422958,0.0227419924447767,-0.00130804594187463,-22.4635183139397,-2745.62196619199
-0.0386716103700594,-0.0381004336914603,0.0227445517007596,-0.0013081716233188,-22.4635183835623,-2745.62195417458
-0.0386717819750483,-0.0381005738241042,0.0227441725376153,-0.00131983634658905,-22.4635183872588,-2745.62163041918
-0.0386723754001791,-0.0380954447364613,0.0227471924888975,-0.00132001191491933,-22.4635187277261,-2745.62162614511
-0.0386722302170455,-0.0380952409184134,0.0227475790545969,-0.00130953320963646,-22.4635187295757,-2745.6213524357
-0.0386722244434386,-0.0380947462396273,0.0227463732874175,-0.00130949193683285,-22.4635187965685,-2745.62134989522
-0.0386723543941596,-0.0380948917316731,0.0227459345680847,-0.00131889973526688,-22.4635187999937,-2745.62112609448
-0.038672230393774,-0.0380947441960733,0.0227441593045937,-0.00131883451023877,-22.4635188668673,-2745.62112160335
-0.0386721045891985,-0.0380946026859291,0.0227444176737204,-0.00131040261207967,-22.46351886887,-2745.62094010453
-0.0386719551349217,-0.0380944069117523,0.0227435359341012,-0.00131037712680245,-22.4635189365755,-2745.62093888034
-0.0386720566040656,-0.038094518949805,0.0227432373629815,-0.00131793598938817,-22.4635189399163,-2745.62079812843
-0.0386712595808113,-0.0380932710251568,0.0227426389503014,-0.00131794421143591,-22.4635192819824,-2745.62079735729
-0.0386711564437666,-0.038093151561835,0.0227428977514932,-0.00131116238000223,-22.4635192841767,-2745.62067948588
-0.0386704271364837,-0.0380920424717345,0.0227441953345832,-0.0013112384332671,-22.4635196288078,-2745.62067934243
-0.0386705085252654,-0.0380921327338149,0.0227439830280626,-0.00131731890070523,-22.4635196320692,-2745.6205866002
-0.0386699876840947,-0.0380916401169684,0.0227437226122266,-0.00131732482183278,-22.4635199767895,-2745.62058638118
-0.038669906827884,-0.0380915517351786,0.0227439089669084,-0.00131187455614043,-22.4635199790959,-2745.6205099687
-0.0386698449293935,-0.0380915414422791,0.0227435317353336,-0.00131186166425085,-22.4635200479681,-2745.62050975307
-0.0386699126861642,-0.038091619856188,0.0227433361423785,-0.00131674439918864,-22.4635200511249,-2745.62045006017
-0.0386698666250927,-0.038091608259359,0.0227431368938598,-0.0013167375804432,-22.4635201202273,-2745.62044999073
-0.0386698023797003,-0.0380915370733227,0.0227432971475849,-0.0013123591815589,-22.4635201226393,-2745.6204010009
-0.0386686864640819,-0.0380908560894448,0.0227424839261196,-0.00131235588136503,-22.4635218540796,-2745.62040098921
-0.0386687406627893,-0.0380909178288314,0.0227423378198703,-0.00131628032399553,-22.463521857171,-2745.62036246922
-0.0386676017557989,-0.0380895998415999,0.0227435453563874,-0.00131618507226689,-22.4833191574204,-2745.61847800126
-0.0376369966798155,-0.0371813146874461,0.0222258838958889,-0.00128223496559445,-22.9085124293635,-2745.59740048489
-0.0376445324788615,-0.0371283417225361,0.0222103173489638,-0.00128228059068909,-22.9169871068984,-2745.59662942358
-0.037591826213294,-0.037078621167422,0.022216905303234,-0.00128430378282,-22.9217995552409,-2745.59632968839
-0.0375798799953364,-0.0370760862652059,0.0222096824914427,-0.00128503624791278,-22.9238048726718,-2745.5962319492
-0.0378775650440748,-0.0372833201246474,0.0223372127199273,-0.00129385441165749,-22.8477735493179,-2745.59309022471
-0.0378146718233885,-0.037236802471151,0.0223086160414382,-0.00129194466047875,-22.8660639831488,-2745.59288264468
-0.0378128987698007,-0.0372352026661234,0.0223077512575376,-0.00129189390292454,-22.8668016032024,-2745.59288253696
-0.037812897680648,-0.0372352026035556,0.0223077510144072,-0.00129189387901008,-22.8668017832143,-2745.59288253696
