"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0465692428234958,0.00450203290710327,-10.3440476301315,0.00630258670053504,-7.38890951227096
"mu_asc2",-0.0416460082727525,0.00424464098923856,-9.81143243405923,0.00570540189417758,-7.29939959448827
"mu_natural",0.0244493966170194,0.00202489868316402,12.0743802247013,0.00304880922218133,8.01932650922862
"mu_walking",-0.00156875510707652,0.000148958898730452,-10.5314628427487,0.000263163372965939,-5.9611453121159
"mu_rent",-19.1083383448767,1.3044057533274,-14.6490754860084,1.82990589155491,-10.4422519393278
