"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0672094326050138,0.0102965082332052,-6.52740046264133,0.0147999768748253,-4.54118497437227
"mu_asc2",-0.062157426558413,0.00991232104614766,-6.27072370527889,0.0138960930733497,-4.47301455382595
"mu_natural",0.0376795048623951,0.00513830477434898,7.33306148955889,0.00696074339781883,5.41314378492994
"mu_walking",-0.000793539769250655,0.000164351867332287,-4.82829785953252,0.000518158976026141,-1.53146004598137
"mu_rent",-14.4427394929481,1.75282621987606,-8.23968704323088,2.24889087067166,-6.42216111119462
