"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-0.05,-0.05,0.03,-4e-04,-20,-1561.72024792056
-0.05,-0.05,0.03,-4e-04,-20,-1561.72024792056
-0.0500046684470698,-0.0500006176055666,0.0299815451837926,-0.000665915016212063,-19.999999997236,-1549.18731150445
-0.0516637821565246,-0.0489218031118514,0.0206089194258082,-0.000539237489098421,-19.9999924541138,-1534.59985363099
-0.0569657884403784,-0.0413241434657516,0.0206483376523088,-0.000566213664313199,-20.0000113982025,-1533.52366334414
-0.0566098633046009,-0.0410478465313021,0.0206127138267353,-0.000570879061757512,-20.00003306103,-1533.51398454518
-0.0480792948616124,-0.0384905193792938,0.019488011472003,-0.000823009356606773,-21.8582406348151,-1525.43588931306
-0.0444687971327332,-0.0358283222568102,0.0187206930344375,-0.00082561666891175,-23.0436007865973,-1524.25320974851
-0.0365099536147382,-0.02905673155572,0.0159555129636572,-0.000719207531378362,-26.4546424271131,-1522.23945296828
-0.0361743639220552,-0.0285511284143905,0.0155128445506577,-0.000606044587382001,-28.2120140636673,-1521.64156569135
-0.0348601024873303,-0.0272159361768231,0.014347917320908,-0.000602852686241596,-28.8327197423587,-1521.57741035138
-0.0353292257047817,-0.0278063610441521,0.0149942002476705,-0.000630012303312596,-28.4049392544146,-1521.49285468934
-0.0349842217507309,-0.0275323571306362,0.0148756107533133,-0.000619805703340728,-28.6157047845233,-1521.48849300842
-0.0349842784458835,-0.0275323965899593,0.0148755182620847,-0.000622041983217375,-28.6157047846687,-1521.48773308126
-0.0350076512479066,-0.0275416635758326,0.0148419089181014,-0.000621155764071146,-28.6157048231837,-1521.48770935273
-0.0350328522930909,-0.0275501136114302,0.0148454444508103,-0.000620906224010914,-28.6157048891068,-1521.48754775947
-0.0350324985232581,-0.0275559514355092,0.0148458583861809,-0.000620852155911348,-28.6157049096233,-1521.48753869131
-0.0350325083024448,-0.0275559606476511,0.0148459314272379,-0.000621396788601814,-28.6157049097237,-1521.48749227461
-0.0350334287011824,-0.0275555890516665,0.0148563738314519,-0.000621566700964,-28.6157049193069,-1521.48733885587
-0.0350564656630361,-0.027565622433277,0.0148571587297431,-0.000621245975610333,-28.6157050292486,-1521.48733207671
-0.0350564735629984,-0.0275656258727107,0.0148571938594565,-0.000621382263882547,-28.6157050293081,-1521.48732831247
-0.0350532797721454,-0.0275655771588317,0.0148604315699612,-0.000621390194488232,-28.626345300268,-1521.48728325232
-0.0350466031528479,-0.0275636225858247,0.0148622835451255,-0.000621370466696871,-28.6265294881659,-1521.48726112071
-0.0350399939931652,-0.0275611919954802,0.0148628012336806,-0.000621341223068313,-28.6208090598735,-1521.48725978047
