"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-0.05,-0.05,0.03,-4e-04,-20,-2194.2567456709
-0.05,-0.05,0.03,-4e-04,-20,-2194.2567456709
-0.0500025828491905,-0.050002492983707,0.0299739893479381,-0.000655726785424456,-19.9999999784159,-2183.3182603544
-0.0503170924151432,-0.0499558204193914,0.0154386660362176,-0.000486616900301771,-19.9999789144402,-2173.4225126156
-0.050640834244937,-0.0448301598893131,0.0150960334859499,-0.000531447328180709,-19.9999481781343,-2173.16518561188
-0.0491473204847928,-0.0442841267555758,0.0150331290235253,-0.000548360127865401,-19.9999245153599,-2173.11644291595
-0.0517198475501615,-0.0493176066275047,0.0234716401160725,-0.00081122989343016,-18.7228361710163,-2156.41559020129
-0.0504996953351107,-0.047872585237426,0.0222551695270091,-0.000837832472244697,-19.3634504037024,-2155.84814764388
-0.0493900230112349,-0.0466943829062084,0.0215940388292944,-0.000832056958947499,-19.6868597819323,-2155.75936670172
-0.0479391018340558,-0.0452446370769269,0.0209614792052354,-0.000813736731879919,-20.1126891383501,-2155.69938633066
-0.0471971305015226,-0.0445379222485816,0.0207215943487554,-0.000796281226084486,-20.3746721240445,-2155.6737849364
-0.0471106753961455,-0.0444698931545538,0.0207293359586205,-0.000789311181070786,-20.4457832869054,-2155.66851348882
-0.0471167532720312,-0.0444742444422538,0.0207294716448706,-0.000789225496648425,-20.4496423615692,-2155.6684718949
-0.0471167541355155,-0.0444742451384472,0.0207294702178813,-0.000789262608685479,-20.4496423615749,-2155.6684716403
-0.0471168734119755,-0.0444743198278737,0.0207294298571022,-0.000789263529914548,-20.4497790441934,-2155.66847149286
