"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-25.5960178176287,4.77581207051937,-5.35951110296623,5.58057810080999,-4.58662478246
"mu_asc2",-29.1467836709454,5.10274722888334,-5.71197873685852,6.00697024428119,-4.85216048784226
"mu_natural",20.6681773709098,2.68148072000502,7.70774789343671,3.27930050100237,6.30261769685097
"mu_walking",-2.5447953181734,0.364891628179137,-6.97411264509493,0.413730155330959,-6.15085771579235
"mu_rent",-2.70257084243368,0.1819634076862,-14.8522764922843,0.224407133538628,-12.0431592339219
"sig_asc1",29.3361360495512,4.4773719009373,6.55208830059657,5.5256620661763,5.30907169099674
"sig_asc2",40.1506270814784,5.0957115376846,7.87929748074438,7.27779378344612,5.51686792401344
"sig_natural",14.0396990215366,2.2177167761171,6.33069974161357,2.8452317229971,4.9344659375397
"sig_walking",1.70018271346867,0.248700991903542,6.83625224192143,0.277184510333537,6.13375802068749
"sig_rent",0.983644119449129,0.18135403683271,5.42388874616833,0.214032013060458,4.59578034792056
