"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-15.1491884327556,3.16913271969642,-4.78023161939611,4.22416216710463,-3.58631790955585
"mu_asc2",-14.0200948479534,2.43657392792416,-5.75401989132247,2.90327590948961,-4.82906044242212
"mu_natural",25.1188171989469,2.36808733111168,10.607217423504,2.89167095504092,8.68660978011981
"mu_walking",-2.67113435834317,0.40251795361887,-6.63606265094047,0.601370525795755,-4.44174472104138
"mu_rent",-2.86280722507977,0.157769240230651,-18.1455347119279,0.182981544311781,-15.645333171972
"sig_asc1",11.7374739798299,2.2616700039528,5.18973765373194,2.82998010001376,4.14754647206629
"sig_asc2",10.2673504204339,2.4354089282,4.21586301238637,2.8774892845497,3.56816286877699
"sig_natural",15.9879960144745,1.53565254261976,10.4112066829906,1.54914426900897,10.3205339453002
"sig_walking",1.62840936156836,0.296733271701707,5.48778824912269,0.415620587358189,3.91801900843994
"sig_rent",1.36566183058385,0.161999224647317,8.43005164720381,0.193670276860157,7.0514786921586
