"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-13.1158168003027,1.20119515238443,-10.9189724702661,1.52464786440448,-8.60252200295814
"mu_asc2",-16.2826060153686,2.8260301969817,-5.761653231009,5.65601182323106,-2.87881399902502
"mu_natural",16.693305580527,2.07401030997928,8.04880549542387,4.24578277991998,3.9317380200128
"mu_walking",-1.74429105758952,0.183884883810755,-9.48577730502666,0.370548489594704,-4.70732200122413
"mu_rent",-2.0242048130288,0.304845959148759,-6.64009068278654,0.561208957471184,-3.60686476236926
"sig_asc1",19.3362625707876,1.57409083933589,12.2840830323017,2.13252407175131,9.06731268684246
"sig_asc2",30.3173643212056,2.30633585617923,13.1452512607728,4.43326866931009,6.83860297732049
"sig_natural",15.6937196139061,1.84644516989724,8.49942357875678,3.73635637216132,4.20027375622845
"sig_walking",0.984826759544635,0.110281145839049,8.93014623716326,0.22155404211752,4.44508594892729
"sig_rent",2.18763643007913,0.34523441456472,6.33666963022025,0.599644232777886,3.64822391427794
