"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","sig_asc1","sig_asc2","sig_natural","sig_walking","sig_rent","logLike"
-10,-10,10,-3,0,5,5,10,5,2,-332.544678119315
-10,-10,10,-3,0,5,5,10,5,2,-332.544678119315
-10.008999580979,-10.0252797371281,10.0565036339188,-2.66998762738627,-0.666400360662146,4.99568022555979,5.0443993866435,9.95215332306698,4.91675380809765,2.69238924025401,-320.315324645969
-10.2292914914172,-10.1236898281708,10.0956671457315,-3.22293786219603,-1.85891625759551,5.11584493028359,5.36526558838049,9.83260056397162,3.71388585638863,2.53000024537714,-309.302133031322
-10.4844015667464,-10.5172310169438,10.2997311153584,-2.71947486135413,-2.88772363326334,5.24285782362673,5.7879651129647,9.42809123226319,0.98724823687219,1.99848721333574,-300.600660218599
-10.7144047842166,-10.6549304505121,10.4214633037642,-2.09876529005824,-3.1975646356008,5.35075537062116,6.16548335784244,9.25325679390262,0.844248798551579,1.47212710024957,-297.063317559672
-11.3678581797521,-10.9397714909938,10.6621000172603,-1.18353079107387,-2.69340188367488,5.65169365777736,7.16723861659936,8.92247064700862,0.721102359870427,1.31553119372534,-285.405165925342
-11.7433012062368,-11.1749267925477,10.7399940299758,-0.734578161839236,-2.42489163808718,5.80390866857106,7.93311246400347,8.63691974930823,0.263817651902675,1.25273788640455,-282.901280279101
-12.5897826984078,-12.7685764214319,10.6436356209705,-1.22205783854316,-1.25105164782118,5.99161785330797,10.2223223435981,7.17115087595255,0.604667550626076,1.48938812587157,-280.453108771623
-12.520145786564,-13.0286622061634,9.62047095141911,-1.0524353747886,-1.66263226465072,6.10855605437985,9.66051112199886,7.87044745112391,0.34733033301898,1.6524686659679,-277.686561725009
-12.3109495368368,-13.5202474060765,8.30731013144945,-0.77494242664522,-2.04084394706184,6.79705215788206,9.41178109636612,7.98105419078454,0.514679808668173,1.44205047268033,-276.012280098301
-12.5377713843063,-13.8816195010478,8.46805076633748,-0.867479106008731,-1.88148091711704,6.9650255133491,10.1490996528049,7.20760943743102,0.401598974139284,1.45322729521768,-274.113231459917
-12.9015213179951,-14.9000895878886,7.49465540836074,-0.799599151447098,-1.7178469801246,8.1189858779853,11.6645817239907,6.18000739196993,0.369610249239138,1.40580497277311,-271.94083047345
-14.4145482759603,-18.5693392088695,4.52343700664664,-0.556026787504512,-1.38849462892206,13.0961667786623,17.9141533541236,0.635497395756818,0.315997194926209,1.1611482304252,-271.022945961937
-14.7142822360906,-18.758607157753,4.24120836633543,-0.687978780165424,-1.61852817461707,14.4049836893835,20.1269277761192,-0.124744453577214,0.404287988842197,1.15438771368351,-268.71022565088
-13.8055926547158,-16.3376297160585,7.4277700251399,-0.981513172471461,-2.35793321571467,12.7125522887758,17.768318809023,2.86154771679802,0.516761295354628,1.13218173385195,-267.91378704548
-14.1947503238216,-16.4331741634501,8.01981470249201,-1.06982469802285,-2.19371706620121,13.0167315614661,19.0731676037863,2.64738196411497,1.00828277212013,1.10496707691358,-265.759441882827
-15.1418000111122,-18.5304128959572,6.62974476725978,-0.826105857036314,-1.62295013653356,15.3803336071405,22.3238047135601,0.335021074483667,0.7100546648858,0.996857020087687,-265.266682449033
-14.8613825792807,-17.8988548986328,7.52024098790716,-0.957227445571306,-1.92190546512838,15.2163330185655,21.8747466461161,1.16645380304717,0.800015879679347,1.0469399468787,-263.295665931399
-14.9724121673434,-17.9550239612959,8.15026847082797,-1.01767188840928,-2.03345972426362,15.9259641995001,22.7099982846531,1.32142426650719,0.855375548857207,0.973059896388654,-262.882843230482
-15.3209116545745,-18.6174063527483,8.57009664511977,-1.09733320092724,-2.09942879925448,17.5001269907166,24.2758717014927,0.992083522649439,0.861790972368343,0.90380785899112,-262.338138448629
-15.907824699066,-19.7126268506235,8.87756414921115,-1.16600256596417,-2.1772598714063,19.7946763862385,26.6744912007783,0.197974774356401,0.852418032990958,0.790646341963747,-261.757706829227
-16.9559029537948,-21.2876161476091,9.23918244286061,-1.21488956458282,-2.19219431995334,22.6336213722319,29.8824968819785,-0.828985192693043,0.781488734125751,0.690439011355441,-261.449364997287
-16.9575933521456,-21.2881503642326,9.23870383407922,-1.20961421817443,-2.20385043694957,22.6326561759229,29.8829834986406,-0.829117887808221,0.784820504146695,0.709843842659346,-261.395716041514
-16.9682570191199,-21.2917658176331,9.23759418867472,-1.2068114717205,-2.1797818071687,22.6269153327289,29.8853665891232,-0.829457566782196,0.777043031547656,0.741200153578584,-261.365993635412
-16.9872155440704,-21.2976244779003,9.23339025841709,-1.17741848918744,-2.15383976173356,22.6165619944544,29.8906702401442,-0.829646881562182,0.789274225533338,0.760277082519776,-261.363648455786
-17.063616652009,-21.3217439151161,9.2083439017791,-1.13572137164139,-2.15434765088915,22.5748220178917,29.9100586700737,-0.829302311564849,0.748171468546507,0.772596714758216,-261.325170794427
-17.3008767529898,-21.3987766577737,9.10381390416354,-1.14470697694717,-2.16001413666397,22.4498057873676,29.9668653466465,-0.831952298735601,0.743024598904801,0.807961367114303,-261.211488340693
-18.0525136300697,-21.6706728429741,8.82528159319939,-1.12177325487737,-2.15062368679631,22.0922843247765,30.108897284438,-0.83772512239624,0.710942614326531,0.86678047312371,-261.05247006298
-18.656153428721,-21.9341692298517,8.73750492910152,-1.11590706438717,-2.1523384926172,21.8631504324573,30.1552012412154,-0.846542602850986,0.716872056559466,0.873417009481676,-260.966814164976
-19.7221311830899,-22.4868058911438,8.79463354406784,-1.13353592004509,-2.17358483806991,21.5621543909056,30.1278561004882,-0.880670524606516,0.738734327264139,0.840815493572007,-260.852446417327
-20.2428631908392,-22.8509773428792,8.99064211744711,-1.1516186467584,-2.18739975836828,21.5616538168065,30.0189193790028,-0.939614593725672,0.775347430133521,0.812583342933717,-260.790456836541
-20.6955296408771,-23.279378252946,9.26225579878503,-1.16667690995875,-2.20104245641809,21.7539199502676,29.8462754862622,-1.05887653897129,0.797972667362786,0.790526384191504,-260.72394780505
-21.2139713269041,-23.8447277739555,9.54669060344582,-1.16834522299061,-2.21292218430181,22.1428972540494,29.6364800884228,-1.2869783467231,0.816809729255156,0.791164937233031,-260.656374252368
-21.6972723312443,-24.3409676006358,9.66293947042974,-1.15575882862875,-2.22301668202151,22.51095479288,29.5349993423495,-1.54967140744186,0.81690664023723,0.803643312566098,-260.610991887697
-22.1524948566126,-24.7890671132916,9.63881963631096,-1.12844582895518,-2.22961133557344,22.9076395122964,29.5553905665653,-1.88033233959634,0.799084419649516,0.818349432804515,-260.566585790633
-22.5936020926601,-25.2113559994261,9.48001916764352,-1.07804752726883,-2.2293397101557,23.3918571320782,29.7406841020139,-2.32814020961856,0.756155605655901,0.831298647973347,-260.501215190841
-22.5944849424571,-25.2104799217028,9.4780960846426,-1.06811823478701,-2.21231234074026,23.3916756730638,29.7449840817166,-2.33420194176249,0.758710426133424,0.803076183926435,-260.495193936251
-22.5952967883582,-25.2095170074432,9.47504166746385,-1.06854183684491,-2.2176783106967,23.3916536921169,29.7497640356873,-2.34228583614287,0.748497644362206,0.791425615931572,-260.49057611246
-22.5975481676648,-25.2064961704193,9.46528403820036,-1.05491874064104,-2.24001436661692,23.3915861199905,29.7638031323531,-2.36678191165231,0.741101348557065,0.771004985073725,-260.4834461799
-22.6440735188772,-25.15717562794,9.24612355498735,-1.05645777222716,-2.31272079305131,23.3916389188298,30.0192083619224,-2.91379897028934,0.704641045984948,0.699624746191226,-260.138426443793
-22.6499904457419,-25.1582375523024,9.24098820531875,-1.07973264898556,-2.22584596496974,23.3868663863019,30.0211302536009,-2.94536383329801,0.681069520534101,0.765909424943155,-259.982681305492
-22.6526828942146,-25.158255783568,9.23790676935197,-1.0682254190905,-2.21092565448895,23.3844277101143,30.0224866558508,-2.9596855888031,0.688523540889174,0.787637622593725,-259.923948630243
-22.732499406785,-25.1598618942506,9.15309532588303,-0.953911502507975,-2.21962666968425,23.3081224146425,30.0466611986296,-3.28574827590863,0.545314331590792,0.965922405557457,-259.840616060153
-22.7785840907491,-25.161752741944,9.10674449003871,-0.901524347126351,-2.17608838152556,23.2645553745682,30.0589909133621,-3.45046032695371,0.510076773222207,0.965932710339718,-259.697565317171
-22.9317137676165,-25.1758323193225,8.93729513428932,-1.02222230867115,-2.15351970224118,23.1250798337202,30.0914655971095,-3.97600490720403,0.62504808178806,0.988801063783527,-259.533255996349
-23.010739966198,-25.2513333046114,9.18664764735209,-1.03880903827991,-2.13352774173861,23.0776754950655,30.0525667514419,-3.75019742476961,0.742353157035071,0.855552922310273,-259.358155563434
-23.1423495689026,-25.2830728541869,9.27155805997537,-1.02435395793489,-2.15639336261723,22.9666124004802,30.0485408652423,-3.72806462538323,0.691939936049977,0.929309638040293,-259.166916320852
-23.2604986367873,-25.3242797127814,9.36694607739518,-1.03410718633009,-2.15705741439963,22.9025217894643,30.0492625632548,-3.75571135562508,0.691288733918964,0.924092858851822,-259.140541432263
-23.5660338956778,-25.4285511661108,9.57690930022811,-1.06302922021669,-2.16764720806624,22.7598518886835,30.061197443487,-3.79627329680822,0.718890830311214,0.912614736645375,-259.108243806941
-23.7497782703523,-25.5070863407489,9.69078227784224,-1.08158824282502,-2.18240474420081,22.7365081645443,30.0762616488095,-3.80204452383636,0.736393133215714,0.899955098766251,-259.099528455851
-23.8592937882548,-25.5654354210344,9.7319406176872,-1.08525639160666,-2.18809495130388,22.7812697965683,30.09712426482,-3.80736383590149,0.741913182123579,0.899002334777832,-259.093922972324
-24.4600283642213,-25.9139770561194,9.90622716779104,-1.09239661796742,-2.21066890235463,23.1695693457385,30.2505189491194,-3.82974996778063,0.756408011636876,0.894156738596567,-259.066293875357
-25.2247750667624,-26.3647224322731,10.0587797100649,-1.09337982063691,-2.22454368007652,23.7570978017882,30.502679822302,-3.85555105931242,0.763725123420786,0.894897377409988,-259.036254166731
