"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-19.0768295405774,1.4316184557894,-13.325358766808,1.59385073047448,-11.9690189149007
"mu_asc2",-20.0632651402974,1.53620959680716,-13.0602394243576,1.96839163702369,-10.1927201695665
"mu_natural",21.5629904394673,1.0253888296985,21.0290865425241,1.22392435744779,17.6179110320444
"mu_walking",-2.65235786397076,0.143486634432887,-18.4850517572865,0.161269104771865,-16.4467823376514
"mu_rent",-2.59095833399444,0.0852865660808953,-30.3794425435876,0.0970880940837116,-26.68667418438
"sig_asc1",23.238511614781,1.47605872274528,15.743622700566,1.7694136229317,13.1334535428057
"sig_asc2",22.0026555286906,1.24227704594405,17.7115528299649,1.65070722322627,13.3292295684555
"sig_natural",14.5336936291777,0.730111936168702,19.9061170064469,0.876766313658357,16.5764735742812
"sig_walking",-1.77418905761013,0.0977072969832425,-18.1582042732634,0.107643752524343,-16.4820439273419
"sig_rent",-1.42034749942256,0.0992303745709939,-14.3136363796186,0.136553880001691,-10.401370502288
