"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-4.44110355745596,3.02043363615069,-1.47035296664084,4.11644738385446,-1.07886804890908
"mu_asc2",-8.95918100593604,3.33493434076115,-2.68646398714142,4.66284713542405,-1.9213971090479
"mu_natural",19.7262187194894,3.33869086093962,5.90836934029219,4.25982190343575,4.63076137140364
"mu_walking",-2.14682149089186,0.395341502004418,-5.43029628816422,0.495747826347296,-4.33047080954402
"mu_rent",-2.78404602085034,0.231611374007033,-12.0203337715435,0.301457955920632,-9.23527134106663
"sig_asc1",3.94349701894405,5.19085663964411,0.759700622210675,4.93502026761218,0.799084260063661
"sig_asc2",7.68389363679432,4.2836086958909,1.79378981188575,4.73672740922889,1.62219460250621
"sig_natural",8.30268384099302,2.71006335243325,3.06364935474235,3.03139677254622,2.73889710386515
"sig_walking",1.0803361193303,0.280945466631525,3.84535878896105,0.304454054711936,3.54843728506909
"sig_rent",-1.19341325241055,0.272933641009986,-4.37253996244047,0.339431226828064,-3.51592062864346
