"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-16.1489864783825,1.40127841259587,-11.5244667535172,2.00358923637646,-8.06002856533027
"mu_asc2",-18.9744105572179,1.62092002273497,-11.7059511210198,2.42084207346476,-7.83793819729068
"mu_natural",20.2893093203922,1.14249157977589,17.7588261301428,1.80815562602486,11.2209972572976
"mu_walking",-2.52188752269968,0.124851251045699,-20.1991369856326,0.176850277581103,-14.2600145003626
"mu_rent",-2.54127146715928,0.0784356021758423,-32.399463976347,0.0990279705838827,-25.662158400052
"sig_asc1",17.4327847774744,1.23434580627231,14.1230963712843,1.32167029209904,13.1899649115879
"sig_asc2",19.792105841974,1.4344380077551,13.7978119200485,2.17237602014994,9.11081031018188
"sig_natural",15.2094472167731,0.829292132467868,18.3402767508618,1.17394369772947,12.9558574624913
"sig_walking",1.62691245382754,0.0842469992773567,19.3112213821579,0.11193007583621,14.5350786343452
"sig_rent",1.29541485049825,0.0791732283412333,16.3617788189091,0.0928504955838003,13.951620207876
