"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-29.2548415902392,10.9131552349942,-2.68069508407893,15.201619812526,-1.92445554822609
"mu_asc2",-37.6960368158446,11.2436526755959,-3.35265041561299,15.3291848356142,-2.45910250415049
"mu_natural",47.3418853746969,11.958467843125,3.95885877653751,17.2329076956422,2.74717918826134
"mu_walking",-3.64598957346297,0.994928216690018,-3.66457550635426,1.28153462627168,-2.84501838555084
"mu_rent",-3.55225061943086,0.282823416171606,-12.5599593821309,0.348598541494941,-10.1900903090337
"sig_asc1",17.7892259818469,9.74269435092984,1.82590414325675,12.6597872211243,1.4051757483067
"sig_asc2",-0.0313025770032839,11.6500644835788,-0.00268690160877702,5.6650476361375,-0.00552556289264081
"sig_natural",31.1918848082983,7.76848024832919,4.01518492822414,10.8315067921897,2.87973643988201
"sig_walking",-1.93137567000086,0.589824788886605,-3.27449050360644,0.716667353161675,-2.69494021386677
"sig_rent",-1.27401823466171,0.213532778482571,-5.96638250911764,0.198538023970246,-6.41699866446054
