"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-21.5211025401753,7.28882439389038,-2.95261641345273,12.1543740436702,-1.77064672050167
"mu_asc2",-16.5544502706803,4.85036347334744,-3.41303293281964,7.4783356403875,-2.21365435662934
"mu_natural",32.0487280143004,7.52747681502819,4.25756582209817,12.9369159155476,2.47730821035826
"mu_walking",-2.50175869543692,0.726162908087658,-3.44517554886584,1.02992397408996,-2.42907123086194
"mu_rent",-2.97414750656792,0.288460736438755,-10.3104066892632,0.452147094019085,-6.57783174084137
"sig_asc1",16.8971081238466,6.26993212696699,2.69494274924797,9.87306451609204,1.7114349953154
"sig_asc2",-5.09381564995373,5.69003344047797,-0.8952171728407,7.43663482957902,-0.684962455019738
"sig_natural",22.6012011165296,4.9119080661537,4.60130784455573,8.53811901320671,2.64709370782607
"sig_walking",-1.39199270234055,0.445465088691645,-3.12480761720051,0.589541867873235,-2.36114308108795
"sig_rent",-1.25873502068102,0.255444165439106,-4.92763269232345,0.300859337403119,-4.18379908546581
