"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-30.1111173391797,7.85843555783336,-3.83169361351633,11.2571853149757,-2.6748353604095
"mu_asc2",-30.1349864834732,8.15274661469803,-3.69629867180526,10.4769991382408,-2.87629941415965
"mu_natural",30.4868568114635,5.24417998725144,5.81346500035787,7.79000639707413,3.91358559383393
"mu_walking",-3.55488299186391,0.696016596668406,-5.10746871393574,0.97444272589989,-3.64811896828621
"mu_rent",-2.99382373740487,0.2129886003325,-14.0562627893285,0.263497562573672,-11.3618650137146
"sig_asc1",33.0507960409153,5.71867642190016,5.77944853014317,5.46290797048289,6.05003712665395
"sig_asc2",46.5891083364722,8.82676019509356,5.27816631546977,15.01829163604,3.10215765318276
"sig_natural",20.9355149373567,3.69760571149184,5.66191113138183,5.36182565044982,3.90454973775589
"sig_walking",2.37021625697017,0.467671681787591,5.06812011347457,0.648096635488851,3.6571957439377
"sig_rent",0.944025381763538,0.212838508748702,4.43540685994069,0.287317905956291,3.28564757779889
