"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-25.4115445423884,6.38161769907619,-3.98199104688879,8.03671452833161,-3.16193196272006
"mu_asc2",-13.1416328804184,4.21768825616513,-3.11583789086565,4.70323636495402,-2.79416807080817
"mu_natural",39.9026009876009,5.24834908277315,7.60288623303938,7.15912352492075,5.57367125301034
"mu_walking",-4.46593898974924,0.652382378095385,-6.84558495094157,0.834739899066382,-5.35009647285841
"mu_rent",-3.34086170436144,0.171193011644201,-19.515175720519,0.192870591285766,-17.3217787226641
"sig_asc1",31.9120984620714,7.02506311860164,4.54260665325147,9.14145833024244,3.49091986302639
"sig_asc2",33.207664284189,5.12728882920701,6.47665177257528,6.60989819499743,5.0239297648066
"sig_natural",30.9336124290971,3.79472415011534,8.1517420517001,4.95931645277286,6.23747500762962
"sig_walking",2.81607156034999,0.423710755011806,6.64621213183868,0.536394151949021,5.25000421819967
"sig_rent",1.31753480090176,0.185291881120241,7.11059110057164,0.214613098012972,6.13911645235243
