"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","sig_asc1","sig_asc2","sig_natural","sig_walking","sig_rent","logLike"
-10,-10,10,-3,0,5,5,10,5,2,-4058.66080527505
-10,-10,10,-3,0,5,5,10,5,2,-4058.66080527505
-9.55358747755234,-9.86358541070472,10.9422966030818,-2.6823605277422,-9.88823563779717,5.44674283030872,5.10229784857504,9.82991524610513,2.72701230189647,14.1116870229674,-3996.86766414353
-9.53058149498945,-9.87533556379294,11.0225263163949,-2.859933884361,-9.82619821105909,5.44080134273889,5.10720540259681,9.85913547906033,2.28018683522002,14.1742292154722,-3981.82742873671
-9.50883236745602,-9.97882339897667,11.0775854097688,-2.64992889589306,-9.74728819289602,5.50460832932585,5.19951216732832,10.0472186290552,1.77768627279679,14.2124039329449,-3964.03358074391
-9.16494611312072,-10.073807731619,12.0913230549846,-2.00333167411409,-9.09509642780413,5.19277868864093,5.23400650857386,10.3376591515499,1.11776503733347,14.6328680398691,-3933.28533153554
-8.1987320815685,-10.096096640735,13.2294116084371,-2.06606690618166,-6.90951670612833,6.14621536951166,4.68747556184749,13.1257024141735,0.937398867933506,16.2773289576671,-3901.8754879982
-2.75521735831693,-5.71430207555249,21.9670808326575,-1.52829073375997,0.322626529336185,15.1519393699136,7.80132353142228,20.0876044282417,-0.693493632007498,20.2823206809216,-3880.34687652538
-2.48104750567864,-5.80714321039519,22.5014538318312,-1.70297719048788,0.465135071227362,15.4586148828822,8.23264405266947,20.4740897762798,-0.643950760949766,20.3192599858906,-3880.29764616798
-1.94229226033225,-5.68529505978885,23.5301375289626,-2.02630164070405,0.76915508170149,16.0229552786805,9.19258431945341,21.3271429275447,-0.562847212891534,20.4055487710609,-3867.77922088841
-0.226623487663903,-5.7058356454515,25.3277598335071,-2.27615120784765,1.37933182828441,16.816102228577,10.0197037886771,23.0981002635822,-0.769301019147844,20.5018181494541,-3856.72453774485
-0.729843675137671,-5.27040558033319,26.2756852510997,-2.23347122862365,-0.179112790242569,16.6434563854594,8.84782983626213,23.1550788080638,-0.864378890010127,18.6834352642715,-3849.52565944884
-0.988716792753154,-5.04738107063661,26.7357042962639,-2.20470697541313,-0.982927454801476,16.5934526648525,8.23896142803878,23.1656067994803,-0.908100449179945,17.7552012622963,-3848.18350088185
-0.986884463571352,-5.05009165870456,26.7474398254543,-2.02028141605395,-0.986405089617436,16.5942973826487,8.26515328046166,23.1605166838103,-1.09290215023641,17.7413039155734,-3842.27887036297
-0.941946965568183,-5.00324947656505,26.9133731257064,-2.72337412114034,-1.10571588833463,16.5771373735822,8.48039498073717,22.9970063642773,-2.0720319818655,17.3909136848339,-3827.26061634599
-1.4581290586246,-7.68045482288643,28.2543924639209,-3.37432797894762,1.22691576534056,16.4491911461856,13.2075857157198,20.7406517053803,-2.18476683713751,7.13456236664676,-3661.69141943674
-1.5518352255817,-8.26908558663383,28.508148207565,-3.48234235940655,1.50256795565267,16.4361749846093,13.9951454090258,20.3232089678374,-2.19726756010328,5.27112828317369,-3656.21059857854
-1.55230777586496,-8.27043828443578,28.5077804724297,-3.4827248191539,1.50341766483952,16.4361060572876,13.9959223342217,20.3227011038121,-2.19767740871571,5.26729848946408,-3656.19525002507
-3.98637076487709,-7.18565544489217,22.5162348797567,-4.08073637285649,-3.86537351632801,15.3714183690232,20.6936429072637,21.4781745995941,-2.49148652925995,-4.46925141621387,-3611.65125334589
-3.91188469382707,-7.90471411549288,22.9188671105177,-4.06407575022879,-3.29382893277867,15.4199861134504,20.1546943072385,21.3344066890417,-2.49566397168905,-2.16685324960601,-3495.45319980043
-3.9346786001148,-7.91815076220203,22.9386698978424,-4.08273913095066,-2.89885408978661,15.4220293899494,20.1474275713666,21.3188399444203,-2.33876759893116,-1.79089162744915,-3462.08225679844
-3.94631179933577,-7.92391453176682,22.9441389276946,-4.00033157506085,-2.79342699116473,15.4220224542943,20.1427084278525,21.3164836182838,-2.38115443890902,-1.61424610459717,-3452.81519270931
-3.97908234073472,-7.94644711703393,22.9566821401489,-3.85397219119178,-2.89888216933775,15.4222367485985,20.1224346364876,21.3069194794537,-2.24574261266264,-1.12662926645401,-3439.62827398419
-4.08222626606628,-7.99980644144816,23.0866732849916,-3.37742052094763,-2.87256279343201,15.4589363070421,20.1158131454817,21.1668419680519,-1.93113427020939,-1.10973417311607,-3433.13289629334
-4.66000813936727,-8.22632721574462,23.6501282927398,-3.24234297566996,-2.96721007132356,15.6447158242999,20.0797353133194,20.1654273355683,-1.88044797577456,-0.992716300256189,-3426.98550487941
-5.65318190678989,-8.78553744541522,24.0346590339397,-3.07079587433869,-2.94738777151142,15.8285603677116,19.8471650234153,19.0758055165368,-1.79419131442912,-1.01738396806036,-3420.90417508629
-9.25680445481387,-11.6620676404499,24.2117226308196,-2.99418350126424,-2.95992815401636,16.5189958014684,18.7834917973289,16.6014133771475,-1.82214934786527,-1.1529390632759,-3411.80389315924
-11.0621093710301,-13.9301689513462,24.6707801470769,-3.0147761290658,-2.91731425948156,17.2585637055559,18.1893555719396,15.03582076461,-1.9251519254606,-1.04537719847252,-3411.55756530673
-10.6564429094313,-13.241245770556,24.2999365204369,-3.04391885401607,-2.95263428996405,17.2806967310919,18.579719995686,16.3689538115246,-1.9010612081873,-1.07948038197572,-3409.57171935057
-11.1247841741255,-13.7212108823634,24.52851423475,-3.00061840458686,-2.97254818359847,17.5760522844132,18.531666009247,16.2516711490008,-1.89441111804236,-1.08531308476679,-3409.16636728973
