"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-17.7071998032578,2.78108101850877,-6.36702048067355,3.36686332885122,-5.25925708107062
"mu_asc2",-14.8314709146441,1.88680885529086,-7.86061125007694,2.05935193735987,-7.20200886773067
"mu_natural",23.2206561360925,1.78884419973085,12.9808152882103,2.04172346948075,11.3730661782509
"mu_walking",-2.39773732183214,0.242754366693284,-9.87721602908029,0.269219980554154,-8.90623837390047
"mu_rent",-2.8110550010474,0.159403412262637,-17.6348483457546,0.167535077372758,-16.7789041264052
"sig_asc1",-15.3503927934742,2.79472481476916,-5.49263122878957,3.5951786268897,-4.26971630245652
"sig_asc2",1.12433543696936,1.36016539984321,0.826616701982683,0.630630861183105,1.78287411253554
"sig_natural",19.1908019465292,1.35548509578029,14.157884882889,1.43940132965751,13.3324886889576
"sig_walking",1.48359934374588,0.156622183739312,9.4724725982319,0.173204227698713,8.56560699157172
"sig_rent",1.76109602235756,0.179690319682544,9.80072841691671,0.209698313136106,8.39823647610606
