"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0212272781091407,0.000837350643151271,-25.3505246371512,0.00102507903278771,-20.7079429294471
"mu_asc2",-0.0245496632668548,0.000859231518761548,-28.571651214843,0.000991958814417522,-24.74867193077
"mu_natural",0.0260988341394491,0.000608493802644763,42.890879128124,0.000802087717468795,32.5386283458011
"mu_walking",-0.0031612514723173,8.12803038754685e-05,-38.8932043999335,0.000102210279250208,-30.9288996714182
"mu_rent",-51.355422483027,1.13402601234136,-45.2859298853262,1.42010563223403,-36.1631003478507
"sig_asc1",0.0276408783552626,0.000897092502446275,30.8116256460609,0.00115554504567064,23.9202084408755
"sig_asc2",0.0299996209419231,0.00104145703898898,28.8054329836264,0.00167461573953958,17.9143311707862
"sig_natural",0.019266155251712,0.000489553945155942,39.3545092269146,0.00062177136048643,30.985916168026
"sig_walking",0.00186370664077299,5.26676603313538e-05,35.3861673187616,6.24295674913897e-05,29.8529481407993
"sig_rent",29.8127686300623,0.853107800023865,34.946074375628,1.02085921861319,29.2036042644179
