"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-12.9062977956047,1.04306969261592,-12.3733801173314,0.670798577756919,-19.2401985090101
"mu_asc2",-13.8281218016847,1.00826505003783,-13.7147685533341,0.587827087144634,-23.5241316776582
"mu_natural",13.4526815010829,0.612286299394227,21.9712273725421,0.393550557040865,34.1828546813264
"mu_walking",-1.982737300748,0.085912044365819,-23.0786883886196,0.0432026287994543,-45.8939040481037
"mu_rent",-1.81020997909622,0.247795100184433,-7.30526946557411,0.247005097776036,-7.32863408648177
"sig_asc1",15.7661849448806,0.89073494943415,17.7001979712329,0.480735038736405,32.7959971179165
"sig_asc2",17.1653732354433,0.749643097062587,22.8980608274849,0.359159727353128,47.7931458572641
"sig_natural",12.1633958327833,0.716485583757241,16.9764697413709,0.507577291450897,23.9636328055861
"sig_walking",-1.20158527598877,0.0535057346697606,-22.4571306871124,0.0276248664861352,-43.4965098054626
"sig_rent",2.05004568780873,0.267727415213439,7.65721241574899,0.329948468857284,6.21322988680229
