"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","sig_asc1","sig_asc2","sig_natural","sig_walking","sig_rent","logLike"
-10,-10,10,-3,0,5,5,10,5,2,-2144.37522927518
-10,-10,10,-3,0,5,5,10,5,2,-2144.37522927518
-9.56739408620492,-9.48849459927076,11.2752020012289,-1.90156824680206,-25.1324043598978,5.72518930782843,5.08865056148885,10.7118561578982,0.619328823331686,34.5202007283637,-2134.73860141509
-9.55213833306238,-9.50613783533336,11.3201539864506,-1.59205594569752,-25.9917331816888,5.75012820300117,5.11940196411621,10.7361273045599,0.330313350900199,35.6324808128255,-2134.33281389547
-9.55797790129306,-9.49123899416881,11.3739713632656,-1.39910523624831,-26.0605879866909,5.73308013329636,5.11065536747719,10.777058677365,0.689092135917366,35.6290483949035,-2122.3552340804
-9.55798651518263,-9.49123953296582,11.3739703182306,-1.39903681733779,-26.0606125543232,5.73306830046481,5.11065685007287,10.7770894812303,0.689221547813759,35.6290477002995,-2122.35359710912
-9.56140895825176,-9.4912913281537,11.3635316934309,-1.42151232467708,-26.0603526601534,5.7300375119547,5.11062342243997,10.785521426976,0.702732680237793,35.628737668563,-2121.07646350462
-9.56140703055626,-9.49129006765688,11.3635365015062,-1.421500452184,-26.0603497363729,5.73003856919205,5.11062356706467,10.7855218910203,0.702772119901214,35.6287357206414,-2121.0758035351
-9.56140697956145,-9.49128983961947,11.3635364578009,-1.42150025834798,-26.060349177044,5.73003849484688,5.11062359075903,10.7855227258081,0.702780561314941,35.6287353356886,-2121.0756618904
-9.56140692836107,-9.49128961140616,11.3635364138883,-1.42150006385269,-26.0603486177352,5.73003842059712,5.11062361445306,10.7855235610561,0.702789004205981,35.6287349507226,-2121.07552019508
-9.56140687695892,-9.49128938301838,11.363536369772,-1.42149986872229,-26.0603480584464,5.73003834643992,5.11062363814598,10.7855243967559,0.702797448542123,35.6287345657435,-2121.07537845023
-9.56140682535877,-9.49128915445754,11.3635363254555,-1.42149967298199,-26.0603474991776,5.73003827237253,5.11062366183697,10.785525232899,0.702805894291196,35.6287341807514,-2121.07523665695
-9.56140681499988,-9.49128910871104,11.3635363165528,-1.42149963371721,-26.0603473873278,5.73003825757648,5.11062366657461,10.7855254002147,0.702807583717168,35.6287341037503,-2121.0752082907
-0.992256330864061,-0.966073589352424,0.992089458679998,-0.995636942302571,-0.772279426271391,0.993377941835059,1.00189153323167,1.14099786484456,1.09276403620666,0.785666504054233,-2112.5106717198
-0.977496323707158,-0.941428703763029,1.030678819782,-0.973419804357118,-0.404859569807837,0.986157122198656,0.999774652047873,1.30076545520338,1.21479112548468,0.495985276259032,-2055.84435517791
-0.930773307485705,-0.937784658963027,1.07871050572679,-0.972154037225959,-0.0963766138803934,1.03466878520648,1.00852862934377,1.28983274221339,1.20718976640802,0.467175251918698,-2011.15090107826
-0.919780485275958,-0.935534660708579,1.09435629243918,-0.955036017358,-0.0443730640754913,1.04452166215191,1.00871785835215,1.29006638346659,1.22005928140474,0.404126485121771,-1997.37907994185
-0.923383915206324,-0.942578765720414,1.08670164455857,-0.960339762278832,-0.0125231590084763,1.03164886052912,1.00106522260996,1.29032003448375,1.23216773856328,0.33969679610636,-1980.28459150627
-0.923960112333313,-0.947950577779512,1.09975922976959,-0.969574902354287,0.0283098427319497,1.02334436498624,0.994151553494241,1.2813867279909,1.23821020967123,0.20484687245353,-1948.96568825491
-0.924453055646853,-0.948950881441777,1.10193271753118,-0.970523454176432,0.0344982219176188,1.02154225414259,0.99248075914118,1.27999899446534,1.23992157735479,0.180127338151177,-1945.42170016429
-0.922450025972553,-0.953265485249365,1.09573521654045,-0.980608468561809,0.0314884229704963,1.0199540530974,0.993887911335026,1.27875935720476,1.2379610492324,0.162042588420669,-1942.69281601026
-0.91018051158814,-0.953862937704895,1.09415460820545,-1.00639394107186,0.0253245351283636,1.015531815721,0.989427269318617,1.253050377842,1.25949180719145,0.142034721831077,-1939.60678150347
-0.904516953679941,-0.948647916218792,1.11288626754478,-1.05638844335043,0.0146800665257184,0.982506687818501,0.985316268311442,1.23669030456131,1.28542688263308,0.120196956228683,-1931.69083911597
-0.90423138723963,-0.94650200469254,1.11769990296629,-1.05838522561813,-0.0296133401405072,0.982607391944992,0.986002931815743,1.23461406712811,1.28478588790217,0.133262332080404,-1917.15139428127
-0.911603042897355,-0.946074904725773,1.10154437605153,-1.06353364571756,-0.0653275283351004,0.97517731091982,0.985580768277378,1.24500855443691,1.284841226606,0.117237422769952,-1906.72157495417
-0.916355195664252,-0.945442632247919,1.10160351717923,-1.07106166643918,-0.122864210063467,0.972174419851885,0.9859774470376,1.2428667760572,1.2847364148245,0.0640640578018892,-1895.04601603091
-1.05418762934682,-0.856840490031259,1.21673094357881,-1.37659921208756,-0.122560701578895,0.882432388195558,1.01240128451718,1.26672685925013,1.20950474848084,0.0522199205523484,-1890.16274651347
-1.78662120218568,-1.10642119552823,1.74698830896168,-1.7458833919579,-0.115513319200938,0.171483415212512,1.00573367530871,1.25411348942656,1.78437823236535,0.0695653151073332,-1885.02225639156
-1.98105760106714,-1.20460470298375,2.16332602496897,-1.89223521104558,-0.114485717209284,-0.237056240864901,1.02879685607518,1.53485536141881,2.08597734973961,0.0541372627584088,-1872.24234652294
-1.99893290963774,-2.47178401519472,3.21477207824795,-2.57513800383408,-0.125874949562691,-1.81824238712034,1.06226756522741,2.10115943002069,2.36765177724245,0.0478485842829709,-1869.95866694436
