"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-13.9749507104581,1.52558837772149,-9.16036783875483,1.27677989173158,-10.9454658559081
"mu_asc2",-16.4770457699228,2.12682369144663,-7.74725513740887,1.90167042053369,-8.66451178501192
"mu_natural",23.5952751240924,1.08522447338709,21.7422991304732,0.79337873907455,29.7402412769663
"mu_walking",-2.39690963836616,0.165726883266851,-14.4630104127807,0.154804116819521,-15.4835006174972
"mu_rent",-2.75685641643641,0.121995349420869,-22.5980451674891,0.122030506478084,-22.5915346580285
"sig_asc1",16.6974292312924,1.21278105977424,13.767884233285,0.880307244169081,18.9677289854101
"sig_asc2",18.8528149780667,1.85264859098414,10.1761419136977,1.98131495642921,9.5153044279461
"sig_natural",19.1587765617307,1.15546339711803,16.5810328648374,0.963329118357504,19.888090369776
"sig_walking",1.33765820321179,0.0881696559054971,15.1714123127069,0.0802821217849643,16.6619687356384
"sig_rent",1.45253483560722,0.149240736004334,9.73283082418623,0.173593610932374,8.36744410007737
