"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-12.2087123000277,2.4329145680906,-5.0181426261956,4.06079567492154,-3.00648278745608
"mu_asc2",-13.7793660370165,2.27633242827266,-6.05331886761048,3.8368351486884,-3.59133647994412
"mu_natural",15.2789229121067,1.99560647255492,7.65628049529501,3.79305793552011,4.0281280096007
"mu_walking",-1.80916674568494,0.221930886417405,-8.15193763648687,0.36978948228943,-4.8924234796622
"mu_rent",-2.33618216780323,0.153797743599,-15.1899638651033,0.263374737423289,-8.87018318711631
"sig_asc1",11.6222656818234,2.41158516740423,4.81934697514055,2.43985796222142,4.76350093398127
"sig_asc2",11.7583701574283,2.23979700114719,5.24974814744631,2.9234111592501,4.02214040957704
"sig_natural",11.7669912407713,1.86689000539735,6.30299118145782,3.74334279939717,3.14344474213428
"sig_walking",0.887873126310063,0.116343324996772,7.63149176228802,0.183708011984176,4.83306697797448
"sig_rent",1.05342843197506,0.123159413240145,8.55337326040197,0.139866398635258,7.53167624428635
