"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-25.1518193851341,7.94795901887546,-3.16456329548271,12.3732603906938,-2.03275600698191
"mu_asc2",-18.4570469032885,7.37559591796291,-2.50244822365298,8.94101145829876,-2.06431308016692
"mu_natural",19.7762692737571,5.17544092994153,3.82117573004171,7.98513427703721,2.47663578189631
"mu_walking",-2.23456310174411,0.568808018448157,-3.9285014086836,0.798216919522203,-2.79944341831501
"mu_rent",-2.93957235559348,0.223568377706676,-13.1484263818841,0.358039834594758,-8.21018241984329
"sig_asc1",25.0603858769997,7.46344249564006,3.35775158603276,8.90077276227338,2.81552922946423
"sig_asc2",33.287301291051,6.9634952434154,4.78025763319464,9.54247930032731,3.48832837289039
"sig_natural",19.5763745680169,4.63108069588959,4.22717198285754,6.74455118067989,2.90254666968714
"sig_walking",1.50548955840384,0.431512497778117,3.48886664037703,0.580666717996272,2.59269131800577
"sig_rent",0.47727508230016,0.158838909302086,3.00477436162987,0.215381761170662,2.21594939007849
