"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-19.4664421968746,1.75917626864527,-11.0656575715779,3.17553010063655,-6.13013940348809
"mu_asc2",-19.4177189110862,2.44509752308272,-7.94149056541712,5.14001061875141,-3.77775852062405
"mu_natural",23.2296232838661,2.14152137885318,10.8472525715835,4.72709896419892,4.91413940342642
"mu_walking",-2.73380873416807,0.203147869538478,-13.4572355613617,0.33830871986404,-8.08081073188636
"mu_rent",-2.6678104497718,0.109885717262835,-24.2780455570099,0.19731888804807,-13.5202994308476
"sig_asc1",22.2027268666296,3.50435418784288,6.3357542293111,8.5532288711978,2.59582985571627
"sig_asc2",21.3435350567274,1.98267391401561,10.7650254062703,4.0845196330016,5.22547006122301
"sig_natural",15.2535373636993,1.28240282924915,11.8944975913928,2.74015019666182,5.56667929454447
"sig_walking",1.66779861941011,0.121465445739593,13.7306425646818,0.214394142907968,7.77912398533219
"sig_rent",1.37918694912618,0.104683009601875,13.1748882112907,0.161656973760833,8.53156481307541
