"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-10,-10,10,-2,-0.05,-2746.7207356897
-10,-10,10,-2,-0.05,-2746.7207356897
-9.99999827107985,-9.99999764510383,10.0000098665919,-1.99983310489151,-0.041927716264551,-2637.20264429614
-10.20794713952,-10.1307296051459,10.8225963500894,-0.455521835764781,-0.0690609224743653,-2636.33536858867
-11.5105690802505,-11.0405324912624,14.2485796747992,-1.26936276250123,-0.0480971267813314,-2528.18216603818
-13.4923686875832,-12.8098727427051,15.4589753423525,-1.48045372983535,-0.0349325594359177,-2450.13984487566
-14.232647540129,-13.4793480653856,16.0480124229193,-1.53639013442007,-0.0321556736541387,-2442.51460938707
-18.0703479120039,-17.0797805736862,16.126370847823,-1.37179979308763,-0.0293865733636779,-2424.30831524638
-23.1929702710642,-22.0134422727199,14.9939410138741,-0.922157992601106,-0.0310843898844223,-2412.2987255088
-24.5398351082041,-23.4103534001812,16.5541766018076,-0.982199530022753,-0.0288236659866441,-2406.90719441137
-27.5937835239219,-26.6704091081957,19.4188636923926,-1.01956008157895,-0.026454075181819,-2399.52572221063
-29.7718292422592,-29.0676640830818,21.7025176467171,-1.06455187950517,-0.0255759211237222,-2395.76792383836
-31.9342996593206,-31.3266572987543,23.615127456607,-1.13254438417344,-0.0241543756536171,-2394.26290506779
-31.9342999301558,-31.3266575475723,23.6151270764005,-1.1325518384622,-0.0244406120181701,-2394.19475628678
-31.9379990053577,-31.330072593381,23.6075826938662,-1.23560452039101,-0.024131735618565,-2393.38460801193
-32.3159667653519,-31.6141417223097,23.4635059710062,-1.25142334540739,-0.0240140554727376,-2393.12205826183
-33.3539035449024,-32.4002440231613,23.4055502794506,-1.26160717238311,-0.0237485338805892,-2392.73798889908
-35.0175472147787,-33.7050636493701,23.7393134365693,-1.27479545264733,-0.023224382225792,-2392.26440750366
-38.1051577327118,-36.2511632101136,24.8892565416679,-1.30898684989299,-0.0221162628455915,-2391.53225164316
-41.1070037729227,-38.9239817695481,26.4637432165033,-1.35291739909831,-0.0210420433076871,-2390.9327482346
-43.0817922369347,-40.9298268772325,27.8916975542361,-1.39359442800581,-0.0203508869108529,-2390.58855469222
-43.9701746388219,-42.0498132409901,28.8078679297711,-1.42799440128607,-0.0198942991849022,-2390.49072404124
-44.0025312318246,-42.3406257869819,29.0621966624808,-1.43942400662553,-0.0198576540548366,-2390.47283523637
-44.0453642034157,-42.5465725997025,29.1899477206056,-1.44800812104564,-0.01975640094292,-2390.46613197125
-44.0453641942585,-42.5465726185043,29.1899476973664,-1.44800820651616,-0.019758222595017,-2390.46613117862
-43.9881382965953,-42.6514951125008,29.1262627346402,-1.44852278359152,-0.0197565332086201,-2390.46174647401
-43.9509351306773,-42.7011001493803,29.1371348297152,-1.44823336221579,-0.0197802175061062,-2390.46143149119
-43.9195560508745,-42.7132560777499,29.1462056420877,-1.44743958509434,-0.0197767757744342,-2390.46117679148
-43.9176965864633,-42.7079374427981,29.1319397828085,-1.44566474827338,-0.0197843466052497,-2390.46101344329
-43.7936378692408,-42.5860811314614,29.0674175625861,-1.44360452825225,-0.019822796018022,-2390.46074742542
-43.7976311682004,-42.5735699177593,29.0424179466168,-1.44205381528492,-0.0198204574816132,-2390.4604537521
-43.7974162144028,-42.5745466719899,29.0442869906308,-1.44216033043145,-0.0198206106260188,-2390.46045194878
-43.7974162131927,-42.5745467050588,29.0442871008319,-1.44216033170355,-0.0198206107409434,-2390.46045194878
