"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-10,-10,10,-2,-0.05,-2855.11672557009
-10,-10,10,-2,-0.05,-2855.11672557009
-9.99999889099834,-9.99999752645061,10.0000082859215,-1.9997825285921,-0.0402294901028907,-2692.35896396269
-10.2830624133144,-10.2009374927069,10.8155150122732,-2.25418150087174,-0.0330161644596054,-2654.72029676728
-10.2830631444894,-10.2009371254372,10.8155236035045,-2.25405925289765,-0.0270341004095531,-2602.24380930124
-10.3105236455686,-10.2144213334732,10.9489863885707,-1.4425135248558,-0.0365220959683214,-2502.00599563621
-10.3105247596451,-10.2144213435401,10.9489924878877,-1.44241293132979,-0.0338267310806159,-2490.62966936113
-10.3369734822037,-10.2249276971874,11.0613345122558,-0.43611764101887,-0.0472627622638879,-2397.24645804751
-14.8654206167167,-12.7627479120767,10.4165859032812,-0.354210830539521,-0.0433819237801695,-2371.4590506133
-17.0029213354379,-14.1402015214914,11.6731575001914,-0.493957710287193,-0.0386610460912886,-2361.45377425618
-27.497202699713,-22.1844781179596,15.6862733109526,-0.373039111590539,-0.0283055479855195,-2337.68345527633
-29.5023370584583,-24.2727028993116,16.4538630517828,-0.296886986338869,-0.0312199702897018,-2329.82990390761
-32.0073013476237,-27.6625512787395,18.214736424591,-0.387623209719148,-0.0283733788196983,-2323.46217707777
-38.408759723854,-35.0300218720178,21.8690569089549,-0.474322102290004,-0.0231005109759925,-2318.6803524922
-40.5818473521427,-37.8746735178324,23.1485347433376,-0.500468408581666,-0.0229062812996706,-2316.33982470344
-45.3578876875941,-43.1889400382097,25.7627118067397,-0.548256584048752,-0.0207634023277384,-2315.03922106451
-48.7366558820912,-46.623497799403,27.5150393576338,-0.575152287153768,-0.0197170779832517,-2314.51622082976
-48.7366559745245,-46.6234977552263,27.5150394501051,-0.575152712556765,-0.0198701464581702,-2314.50505683434
-48.7428043104803,-46.619018790564,27.5192040816825,-0.578961860341768,-0.0198574750033578,-2314.50324353068
-48.9683587823845,-46.4539146980393,27.6765448721162,-0.58227544125697,-0.0197276593728495,-2314.44350556915
-49.3905711863484,-46.2205624457964,27.8658930667245,-0.588448917985906,-0.019635512955234,-2314.39636593242
-49.6682252959351,-46.1525929556652,27.9067760588668,-0.589214406744068,-0.0196257123793248,-2314.38075999754
-49.9334107002708,-46.1811665234068,27.9006945702207,-0.587966175853989,-0.0196234538198201,-2314.36954101078
-50.1853011664323,-46.3073545979123,27.896545185922,-0.586247083579814,-0.0196050180219085,-2314.35914745797
-50.5891703758928,-46.6228555872157,27.9482076716639,-0.584791508588528,-0.0195374611037107,-2314.34164105756
-51.368608452479,-47.3483643257068,28.1717700165119,-0.585536968165388,-0.0193489522626065,-2314.30771106782
-52.7385754683464,-48.7371895146545,28.7471662268956,-0.592445934562016,-0.0189480563165624,-2314.25164991752
-54.2357065723515,-50.3660774473219,29.5789191452732,-0.606157714477013,-0.0184563634143718,-2314.19695485334
-54.2357065535279,-50.3660774438879,29.5789192320042,-0.606157819519875,-0.0185058176965551,-2314.19632806982
-54.1909860986748,-50.3522650559052,29.7270925123774,-0.602793820026445,-0.0184642468859247,-2314.18034557293
-54.1740287056525,-50.3471713041862,29.7829764603946,-0.610276484187744,-0.0184297535364541,-2314.17307005724
-54.1287107078378,-50.3527685129579,29.9144301298091,-0.617947283219625,-0.0183934599197027,-2314.16796505044
-54.1214671865447,-50.3703473206016,29.9246170296386,-0.618383549987212,-0.0183911657318302,-2314.16765526768
-54.0998945547833,-50.4589851659002,29.948315838947,-0.618915528145492,-0.0183826602016888,-2314.16684424114
-54.1028845217053,-50.49232090418,29.949410744312,-0.618582674123347,-0.0183793438045398,-2314.16666996805
-54.1201277462724,-50.5310449348541,29.9517218548524,-0.618132779667129,-0.0183737065556164,-2314.16646693447
-54.1643063727292,-50.5924255920811,29.9643194889418,-0.617770392273087,-0.0183614317834533,-2314.1661149512
-54.2909785315665,-50.7346096775796,30.0115996467549,-0.617727545830263,-0.0183274156497729,-2314.16527969074
-54.5350957898489,-50.9725387716521,30.116886535534,-0.61883362886863,-0.0182629620391702,-2314.16390417284
-54.5350957945851,-50.9725387669289,30.1168865483802,-0.618833711681451,-0.0182785890713373,-2314.16385053011
-54.5351504534269,-50.9724474729673,30.117033989812,-0.619615035582387,-0.0182768641727743,-2314.1637967903
-54.5422699740406,-50.9594035765529,30.1406537362062,-0.620796710952495,-0.0182622394590835,-2314.16314238627
-54.5580215969486,-50.9405999509258,30.1707818053271,-0.62196372103957,-0.0182517954711867,-2314.16278233418
-54.5697986330061,-50.9344045733307,30.1774306118044,-0.622132091569099,-0.0182507779095319,-2314.16270492383
-54.5945669033354,-50.9277206002989,30.1817547788284,-0.622161317971888,-0.0182500135111139,-2314.16260793047
-54.6145090443217,-50.9277693512585,30.1807488972673,-0.622052483088771,-0.0182491056260786,-2314.16255504508
-54.6302101655184,-50.9334728912811,30.1790807977477,-0.621938907529652,-0.0182474594040268,-2314.16251775521
-54.6470123850981,-50.9455566515823,30.1798690728342,-0.62187989581657,-0.0182443560135863,-2314.16247383228
-54.684268355691,-50.9788400823203,30.1883929494788,-0.621918572051964,-0.01823568254947,-2314.16237402426
-54.7593288344934,-51.052192821373,30.2160183607293,-0.622258942053495,-0.0182161745594024,-2314.1621796203
-54.7593288333068,-51.0521928224614,30.2160183678491,-0.622258947188959,-0.0182222741373333,-2314.16217180032
-54.7401534872796,-51.0547651442784,30.229587797202,-0.622237654053218,-0.0182173079944886,-2314.16203031939
