"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-10,-10,10,-2,-0.05,-2399.29050257501
-10,-10,10,-2,-0.05,-2399.29050257501
-9.99999147232474,-9.99998779416932,10.0000430338906,-1.99916368725372,-0.0124523327723089,-2375.73606682553
-9.99162138424378,-9.98146162144069,10.1158208138057,-0.438525810419596,-0.0266701050712854,-2220.10618999948
-12.1709305753135,-10.7069469982355,22.6675301981098,-1.56137491552178,-0.0322286142301606,-2146.69928493245
-14.08627590652,-12.7735788725735,16.5207491362419,-1.46200056325536,-0.0289079857097287,-2102.96510148891
-16.749211793403,-15.0425385522494,16.4605306894711,-0.992139008662856,-0.0299318268474155,-2085.19575603128
-20.1060550028911,-18.0485049467264,16.0138215560292,-0.791384853844159,-0.0316792368926291,-2076.54805208171
-22.7843261645448,-20.6196700601062,15.8234128707178,-0.810869133239563,-0.0325285965417562,-2073.36078177393
-22.9666444553983,-20.897787904536,16.0472422506905,-0.816678445581614,-0.0320480838777395,-2072.88070249244
-26.1065513143829,-24.6330396499445,18.2657817693382,-0.891581992826962,-0.0278620863922453,-2070.64267648982
-27.2107675426227,-25.664579784282,18.7768010369384,-0.904466833968686,-0.0276189030852802,-2069.98312337035
-30.0494749761257,-28.2969180176918,20.0989181877758,-0.956646116863066,-0.0262282231421781,-2069.35669052318
-30.0494750437421,-28.2969180146716,20.0989181902786,-0.956647188645736,-0.0262995587312697,-2069.35061414665
-30.0503547269439,-28.2967165975499,20.098532931962,-0.968564601258109,-0.0262481117769873,-2069.34043376107
-30.1535923498757,-28.2576279066907,20.1380818219792,-0.972686478866813,-0.0262244260274949,-2069.32805787786
-30.4865413818157,-28.1887813430723,20.2311562764915,-0.978442973312451,-0.0261326835938365,-2069.31012438944
-30.6018576138103,-28.2221545950376,20.2544158624109,-0.978502766668594,-0.0260951489252838,-2069.30605551421
-30.9554431413345,-28.4324492906936,20.3451796778182,-0.978851730456243,-0.0259591417397431,-2069.29427329344
-31.3074674418346,-28.7551882000864,20.4784158398497,-0.981262718019014,-0.0257920085373524,-2069.28269180864
-31.6513053364499,-29.1972748744678,20.6698806246227,-0.986945410889267,-0.0255884330461592,-2069.27141994357
-31.728319700828,-29.4028341048418,20.770456841724,-0.991497449001621,-0.0255067758689773,-2069.26758830625
-31.6893890570394,-29.4168796827287,20.7866067287493,-0.993105115814877,-0.0255045364349506,-2069.26708905512
-31.6699471316163,-29.4023517147518,20.7831725812748,-0.993238136267922,-0.025510545516494,-2069.26706904791
-31.6698859056639,-29.4019341789247,20.7833217086365,-0.993237001493559,-0.0255104271927724,-2069.26706893057
