"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","logLike"
-10,-10,10,-2,-0.05,-1954.41579515734
-10,-10,10,-2,-0.05,-1954.41579515734
-9.99999907851597,-9.99999321567352,10.0000147988377,-1.99924280398156,-0.0107047049702906,-1846.81184493908
-10.006828848733,-9.99278905707401,10.0482859703381,-0.670703677370906,-0.0221205610649781,-1724.21319262425
-13.6779954737859,-11.640280604586,16.2208178342618,-1.36920845968202,-0.0267314273996709,-1642.33261412095
-17.267955673416,-14.0201863890389,16.8126288818346,-1.01515747102158,-0.0286904139562381,-1624.13931620001
-28.309743013846,-21.8259628309147,13.2077987590822,-0.397392132191395,-0.0322343095095427,-1600.38625910729
-29.7472246049088,-23.0059362573735,12.9500032192945,-0.703437206163327,-0.0310798242978738,-1591.70951021675
-30.4403850987963,-23.748894537399,13.3909307784078,-0.691252108726629,-0.0300281917347063,-1589.03727809164
-38.4521057269606,-31.0655227565423,16.3684954062296,-0.662662364544713,-0.0239085184657187,-1580.30062906512
-41.7342213935276,-33.7401155927811,17.4263570523215,-0.659423166066511,-0.023641706561494,-1577.07250226982
-50.202295105242,-40.9745243991173,20.7379657886712,-0.754273907856808,-0.0206755996831495,-1572.7207175065
-55.7282896891153,-45.6433274361758,22.8466519113353,-0.854755092724199,-0.019413936554736,-1570.76384829422
-55.7282897228816,-45.6433274843786,22.8466518777507,-0.854757967226802,-0.0193966240057408,-1570.76360520921
-55.7288597300923,-45.6441264893781,22.8461583607262,-0.901757799228507,-0.0192610263347412,-1570.57042333155
-55.793604882723,-45.7121510483966,23.0017983842402,-0.944861221461821,-0.0191012086903108,-1570.4896072925
-55.9067671969104,-45.82930419121,23.1936175490259,-0.963289780081729,-0.0189976509162298,-1570.45629021812
-56.2855045114314,-46.2169689673003,23.6743538071786,-0.991774319682375,-0.0187741893866818,-1570.39167673661
-56.8969948838389,-46.8332620997405,24.2224100575718,-1.01262265719103,-0.0185262497928435,-1570.31770230807
-58.2603566789768,-48.1854786193662,25.1168501894571,-1.0366085228858,-0.0180977182148254,-1570.18108511043
-60.7186706641495,-50.5808238825735,26.3208495660618,-1.06070863979046,-0.0174699977660119,-1569.96975094055
-64.2993441791603,-53.9958407294549,27.6172142042858,-1.0799790151174,-0.016739076157913,-1569.70720925754
-67.5936671200298,-57.0318295328599,28.3838010321367,-1.08730342880955,-0.0162393987185093,-1569.50845733809
-69.4582128164449,-58.6321891021303,28.5806158015032,-1.09365407419181,-0.0159735134252593,-1569.43358049084
-69.4582128448142,-58.6321890852446,28.5806157595596,-1.09365441673972,-0.0159813917927168,-1569.43356972961
-69.8714555596274,-58.4411768835427,28.4694874411458,-1.09482731234984,-0.0159761981290971,-1569.40444211761
-69.8550166112972,-58.423483251533,28.4657494122054,-1.0951733697894,-0.0159687356142219,-1569.40427692066
-69.7884740780935,-58.3449395907934,28.4627530453104,-1.09855091227705,-0.0159741913529541,-1569.40344579847
-69.7858304444585,-58.3615880962777,28.451125445898,-1.0988087992901,-0.0159741257015335,-1569.40327004029
-70.5745856232888,-58.1561005562442,28.3896035062276,-1.1034805092165,-0.015934090648901,-1569.39713447586
-70.0198010214402,-58.0101105023593,28.2927245511713,-1.09888933970943,-0.015999916493662,-1569.39440209867
-70.3085019916924,-58.3018179229198,28.4234466985995,-1.10345997243254,-0.0159383340590809,-1569.39428443734
-70.2310100104239,-58.1999833011707,28.3798077972211,-1.10200655777615,-0.0159578749904131,-1569.39421155341
-70.2299135419695,-58.1992509808972,28.3794615672278,-1.10199367902609,-0.0159580085913861,-1569.39421154451
-70.2299132478489,-58.1992509328515,28.3794615348497,-1.1019936776423,-0.0159580084766338,-1569.39421154451
