"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.611745509327563,0.121285438246126,-5.0438496011874,0.145238135258322,-4.21201710032635
"mu_asc2",-0.676338107779391,0.128252902571744,-5.27347213370901,0.144533411950937,-4.67945853246015
"mu_natural",0.944093419683188,0.0724931546592262,13.0232078341901,0.0769304328518996,12.2720409165081
"mu_walking",-0.128264771559781,0.0132443726064843,-9.68447320011099,0.0144627329612109,-8.86863996616598
"mu_rent",-3.41525531574245,0.173471507201652,-19.687701864332,0.173230588653574,-19.7150823205494
"sig_asc1",1.06591963146491,0.149219676949213,7.14329137589337,0.171621812091639,6.21086340060173
"sig_asc2",1.26683486195606,0.143544132038175,8.82540333741509,0.158177079545674,8.00896606255938
"sig_natural",0.704323290703938,0.068417176752125,10.2945389467867,0.065590063525122,10.7382620605966
"sig_walking",0.111083200329814,0.0119832899018797,9.26984169116946,0.0126678200001783,8.76892790774187
"sig_rent",1.42219839898557,0.157614380909355,9.02327814746474,0.147166174690336,9.66389458704167
