"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-1.03272510996495,0.141282543722492,-7.30964408450514,0.170692491380353,-6.05020819377306
"mu_asc2",-1.1751896192524,0.147588682294489,-7.96259984832377,0.160699745245418,-7.31295259651887
"mu_natural",0.904148015268365,0.0784231645464161,11.5290937377722,0.0896489852858357,10.0854238604664
"mu_walking",-0.107146309720569,0.011893716500704,-9.00864836607022,0.0144176395783936,-7.43161244515642
"mu_rent",-3.42647594586774,0.198387186316931,-17.2716595737883,0.199084405652928,-17.2111719882333
"sig_asc1",1.35196183531493,0.144315390514537,9.36810571966511,0.169728356005687,7.96544470901274
"sig_asc2",1.51158103776954,0.15633366005241,9.66894165506513,0.16240442426483,9.30751144626846
"sig_natural",0.765354820629284,0.0806180067646068,9.49359642274476,0.0896301268042997,8.53903534355558
"sig_walking",0.0683441637004332,0.00990865358158221,6.89742184825883,0.0101443673675215,6.737153853403
"sig_rent",1.43956603346126,0.151687875515563,9.490317064356,0.123453695198017,11.6607771938476
