"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-1.28528757980502,0.175848839864136,-7.30904782083327,0.212214122166766,-6.05656007565316
"mu_asc2",-1.09359922844961,0.17231706913224,-6.34643586939351,0.191761414517215,-5.70291594481031
"mu_natural",0.882648614675947,0.0899908111477534,9.80820823169103,0.109344969579266,8.07214651092018
"mu_walking",-0.111618949842853,0.0139833632785538,-7.98226775771763,0.0165796514533652,-6.73228566697024
"mu_rent",-3.31917096644791,0.196388672186256,-16.9010306424395,0.20656916706461,-16.0680851533363
"sig_asc1",1.47468708946761,0.212609829568513,6.93611905178821,0.232092139087502,6.3538864145314
"sig_asc2",1.60313714254616,0.185769971088735,8.62968935803084,0.188248341006754,8.51607580695033
"sig_natural",0.713038358543652,0.0838140616572417,8.5073834204531,0.094318022501403,7.55993753508822
"sig_walking",0.0882788327653932,0.0102911092612572,8.5781649503747,0.0116154968620817,7.60009096585236
"sig_rent",1.61964151400718,0.161864389367367,10.0061633095297,0.166884566724982,9.70516055373935
