"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-1.05517620774961,0.135732128788893,-7.77396049973364,0.155356586093413,-6.79196314931351
"mu_asc2",-0.95838439000252,0.133187391584914,-7.19575913754194,0.149380665302623,-6.41571911639956
"mu_natural",1.00350052634207,0.0774162280056045,12.9624053275939,0.0888906100905366,11.2891623234444
"mu_walking",-0.105894517659235,0.0129714835427738,-8.16363967236636,0.0156811626022933,-6.75297618836937
"mu_rent",-3.65361729884425,0.210395017416111,-17.3655124713257,0.211949158759909,-17.2381778735106
"sig_asc1",1.36509212997672,0.14274665942975,9.56304081251389,0.149716789037016,9.11782932800688
"sig_asc2",1.39738152932861,0.144897473094377,9.64393304787622,0.160357426953662,8.71416781794841
"sig_natural",0.884223805066075,0.0776607221952696,11.3857273029575,0.0828489420505869,10.6727229483048
"sig_walking",0.0944436159723814,0.011360320558509,8.31346399830609,0.0136400453823295,6.92399572912944
"sig_rent",1.55927155754381,0.173378931485387,8.99343157894148,0.156497680757536,9.96354418797817
