"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-1.04083179187014,0.104928819198353,-9.91940822189759,0.123052652197121,-8.45842631821383
"mu_asc2",-1.13092644672536,0.105402184774614,-10.7296300275338,0.120329079657829,-9.39861295325529
"mu_natural",1.07598739170703,0.0644523909432716,16.6942975421048,0.0724971048717643,14.8417980774582
"mu_walking",-0.134700512263731,0.0102863406909386,-13.0950856393849,0.011375121205606,-11.8416770976775
"mu_rent",-3.14342152782245,0.149633600561045,-21.0074576568119,0.156674952829771,-20.0633315730933
"sig_asc1",1.0967469788783,0.126169716199343,8.69263252637806,0.134285012787747,8.16730740169671
"sig_asc2",1.17080638219146,0.1294041488611,9.04767267893541,0.158631685466189,7.38065903259289
"sig_natural",0.809240796078386,0.0604741608223425,13.3815961242642,0.0654983464581102,12.3551332184537
"sig_walking",0.0673367915538957,0.00694109423387173,9.70117812625278,0.00696847248208961,9.66306342271781
"sig_rent",1.52657954385328,0.112102026087963,13.6177694295678,0.122236331707526,12.4887545505367
