"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-1.03728377988785,0.100467476582835,-10.3245728385804,0.116701392658362,-8.88835819572822
"mu_asc2",-0.853379331614765,0.0954856777277057,-8.93724956373381,0.103596292808446,-8.23754700559313
"mu_natural",0.950341962452918,0.0585516797860352,16.2308231962899,0.0672325018913142,14.1351568916654
"mu_walking",-0.134717991777419,0.00992239292839417,-13.5771675995522,0.0118290617121419,-11.388730150857
"mu_rent",-3.80034513069144,0.143586587466979,-26.4672710573711,0.143349066439311,-26.5111257791161
"sig_asc1",1.43445845525248,0.110418655585792,12.9910878523416,0.119491112359127,12.0047292801264
"sig_asc2",1.40019732613223,0.110220401099383,12.7036130531743,0.12937041324769,10.8231649801678
"sig_natural",0.873441409181446,0.0545597360514314,16.0089009293976,0.0576435038999183,15.1524690570152
"sig_walking",0.100784354014788,0.00747712615883831,13.4790228055276,0.00847867693993171,11.8868020009263
"sig_rent",1.85567828231704,0.106517511476963,17.4213446839525,0.0986335981771542,18.8138556902698
