"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0186685824479505,0.0037063718250569,-5.03688872275084,0.00486424533164684,-3.83791958980615
"mu_asc2",-0.0226510750425307,0.00360542867497324,-6.28249151058266,0.00457336154516905,-4.95282842146113
"mu_natural",0.0222646867712571,0.00249073949944923,8.93898650428131,0.00308104597765623,7.22634031842457
"mu_walking",-0.00245881259655167,0.000282551425441305,-8.70217728582099,0.000337607497582489,-7.28305092202787
"mu_rent",-64.6899702053636,7.05755968860022,-9.16605357370971,9.02109679924436,-7.17096508827865
"sig_asc1",0.030665061715979,0.00435223812106303,7.04581432885596,0.00605241516114459,5.06658266155355
"sig_asc2",0.0241444791696654,0.00398498208857184,6.0588676769482,0.00478474489603889,5.04613719106608
"sig_natural",0.0194301572502424,0.00226037925734405,8.59597219675111,0.00264697171496833,7.34052318744739
"sig_walking",0.00137267495957208,0.000169665849756574,8.0904611124838,0.000185066373075151,7.41720355115334
"sig_rent",43.9886022835843,5.20809656619262,8.44619559651179,6.22379441293176,7.06781094699803
