"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","sig_asc1","sig_asc2","sig_natural","sig_walking","sig_rent","logLike"
-0.05,-0.05,0.025,-4e-04,-20,0.01,0.01,0.02,0.001,5,-1189.77502911406
-0.05,-0.05,0.025,-4e-04,-20,0.01,0.01,0.02,0.001,5,-1189.77502911406
-0.0501013293947545,-0.0500681884511764,0.025097488018677,-0.00587245409426186,-20.0000009196025,0.0100315435010903,0.0100636242365277,0.0201168191489188,0.00265857550561097,5.00000050188013,-1137.98321429894
-0.050125864561625,-0.0500580025889953,0.0253594742972783,-0.00589693431028604,-20.0000013638722,0.0100662315952353,0.0101418189161968,0.0203112318319315,0.00453460669471906,5.00000114107772,-1127.64711408122
-0.051729947965307,-0.0483153933306989,0.0588150646529956,-0.00700135425186803,-20.000050881055,0.014495543358065,0.0179149918963754,0.0411475363819332,0.00470060535764527,5.00006015812287,-1090.81159096874
-0.0625258933773359,-0.0591320957174542,0.0601715157754976,-0.00685558717281824,-20.0000784821422,0.0363271259497654,0.0702863122660428,0.0468012335418905,0.00427858732325002,5.00041035692439,-1049.62212283268
-0.0556683879270097,-0.0747840534832538,0.0705078751533976,-0.00688595943448323,-20.0001396817109,0.0843233174915362,0.0902841021941924,0.033888886552964,0.00447259351823369,5.00073137837845,-1049.14597741623
-0.0552988125385167,-0.0766790149913896,0.0686693124362189,-0.00685431072610975,-20.000147363946,0.0915218020935962,0.0906628953955008,0.0372829370290904,0.00442633135973673,5.00078786496269,-1047.09931698305
-0.0625863929616103,-0.0758906606504652,0.0687354481398726,-0.0067553924298052,-20.0001576566938,0.0957008964604068,0.0889803711082961,0.036948479641407,0.00440814240744586,5.00092873648882,-1046.41579172321
-0.0627235024372085,-0.0764836671551163,0.0687857563003328,-0.00674637300791265,-20.0001062910806,0.0955579132164703,0.0888846877983948,0.0369707846623838,0.00440654873743995,5.00158793914539,-1046.41171213683
-0.0748253374793372,-0.0821038801750965,0.0641436339742465,-0.00636772620067625,-19.82976051418,0.0759127209170104,0.085527955276643,0.0387784095439941,0.00362285361954494,7.11735209968295,-1032.66542761123
-0.0806962580170633,-0.0782618107279456,0.0577601360439739,-0.00604428987541383,-21.5023109295311,0.0615736414070502,0.0904510082575302,0.0381726688799289,0.00330517941907773,7.87336085165242,-1030.31121113019
-0.0768955386210584,-0.0727067716163815,0.0522466582655037,-0.00592212959092899,-22.7678616869817,0.0708387810635413,0.0911470461355805,0.0372055221999606,0.00340823423426444,8.51113697816701,-1027.78749859239
-0.069580355803225,-0.068013845810387,0.0457483610986274,-0.00566653732025093,-24.6794501487683,0.0675795142252917,0.0852682907616989,0.0326469154624707,0.00360345573792919,10.4015976978575,-1025.91357369775
-0.0602591157621927,-0.0665746370566932,0.0435217231663109,-0.00554576180460507,-26.0179687127685,0.0599503872706344,0.0852739768523296,0.0306243401142585,0.00345460901390477,10.9510261716443,-1024.45834222498
-0.0434342675218956,-0.0583796486475204,0.0384279644144186,-0.00501935721826872,-29.9632759253036,0.0421333409401893,0.0775255586457528,0.0243057319172156,0.00281980466292698,12.6029954714049,-1022.70607131131
-0.0443530310417359,-0.0550399502914996,0.0360663872011601,-0.00457398661519777,-31.9361844539241,0.0451431207552671,0.0725696435925183,0.0226007653649259,0.00245581314437721,13.2397807209262,-1020.30979384699
-0.0420994513859797,-0.0352094420309647,0.0269688568338774,-0.00332443091193081,-38.501153825501,0.0480051418719604,0.0509539372977128,0.0166151812774342,0.00213587628813276,15.1487403028769,-1019.68861257258
-0.0438090070930997,-0.0484346257754762,0.0336013824927162,-0.00372210274528372,-36.3180945186067,0.0474625455666338,0.0604878718079088,0.0221978337544308,0.00223491253345254,14.3167651543562,-1017.69763035136
-0.0415210968967076,-0.0470406764146845,0.0326594245551048,-0.00370497275972253,-36.7299457570673,0.0450931147290151,0.0606298034448266,0.022008809892396,0.00214900168582757,14.6041893357981,-1017.22960299003
-0.0359363040931518,-0.0401517476415634,0.0284782102158596,-0.00336500109764271,-39.4569480131505,0.0394629535977886,0.0556149046995587,0.0197423814626283,0.00197792945770379,16.0511000787797,-1016.42315566133
-0.0365035101091316,-0.0369358517244961,0.0289636255928028,-0.0033405728059449,-40.4818356825251,0.0383315416622621,0.0532497923020423,0.0195233618079338,0.00196115775108214,16.6516680312299,-1016.20747368946
-0.0357526820943552,-0.036931050387295,0.0285434798430785,-0.00332156143233442,-41.5828655325519,0.0391739233356911,0.0527679549491426,0.019686663060474,0.00197570315784712,17.2932769845617,-1015.89888173409
-0.0357527439405328,-0.0369320052979423,0.0285432552195188,-0.00334516932436644,-41.5828655377102,0.0391737483792,0.0527681906406196,0.0196864047715088,0.00196368962149738,17.2932769826537,-1015.8875276002
-0.0357526566824202,-0.0369379901934464,0.028542981000228,-0.0034063742473036,-41.5828655698629,0.0391730510423467,0.0527697860879175,0.019684903117257,0.002008266334613,17.293276970575,-1015.8571827516
-0.0356522599148804,-0.0374589885783414,0.0290915444959082,-0.00344190970082203,-41.5828685828333,0.0391804353218038,0.0530008327771198,0.0194979134156771,0.00202864944958291,17.2932757689302,-1015.83682471719
-0.0355319835459691,-0.0382522272907953,0.0291918161155647,-0.003446080367096,-41.5828735465656,0.0392462538918788,0.0534157855189038,0.0197958359627738,0.00202957109242671,17.2932737593404,-1015.81206948678
-0.0357037921255761,-0.038470716800231,0.0290913376795605,-0.00343818086049707,-41.5828770429339,0.0392388113292964,0.0537056000802235,0.019681365048918,0.00202539698705709,17.2932723417199,-1015.80496563627
