"mu_asc1","mu_asc2","mu_natural","mu_walking","mu_rent","sig_asc1","sig_asc2","sig_natural","sig_walking","sig_rent","logLike"
-0.05,-0.05,0.025,-4e-04,-20,0.01,0.01,0.02,0.001,5,-1813.79066425644
-0.05,-0.05,0.025,-4e-04,-20,0.01,0.01,0.02,0.001,5,-1813.79066425644
-0.0500622406921681,-0.0501019782027446,0.025113796001407,-0.00773681561836621,-20.0000008098898,0.0100531081100902,0.0100465978568409,0.0201146522300037,0.00281925529180231,5.00000109306987,-1810.35973708224
-0.0500199955303435,-0.0501127190831041,0.0254869904226342,-0.00865771625361518,-20.000000661903,0.010123738594221,0.0101042437311386,0.0203934578827773,0.00691612292878472,5.00000332645298,-1783.75068768987
-0.0424430693636094,-0.0483864084337835,0.0703521880606685,-0.0105632431861526,-19.9999789306591,0.0166011078342748,0.0152091058268735,0.0474930362413835,0.00721739304295507,5.00017282380275,-1735.67564319342
-0.0393382425499573,-0.0528267508284447,0.0587102987560479,-0.0105911901684347,-19.9995467809183,0.0520504055745247,0.0473987555106699,0.0745677141196883,0.00681341998592236,5.00127069234917,-1714.31952770266
-0.0420796318255665,-0.0536368785188077,0.0599761078358393,-0.0105614756168853,-19.9993434799355,0.0667710654560145,0.0668125882333,0.0741281901830774,0.00675536868020741,5.00178453709604,-1703.87672575839
-0.044478903036546,-0.070149772030047,0.0630329271998367,-0.0103182606198208,-19.9989107806345,0.0805304699263802,0.0668132196661252,0.070544419010988,0.00671650300870353,5.00273018245273,-1702.3861887657
-0.0483821823667957,-0.0720389206137943,0.0631198429384904,-0.0102514054083021,-19.9984761828732,0.0796973866820484,0.0674275910832062,0.0718524049396598,0.00668532900524069,5.00358524935119,-1702.20177813905
-0.0472675571614061,-0.0741782023842468,0.0630129808502113,-0.0102358070378471,-19.9961614172688,0.0776391334589007,0.0691318677024287,0.0720429531015032,0.00668025281878103,5.00800279145229,-1702.16600713645
-0.102258056562886,-0.106178612288721,0.0982083461636096,-0.0101723129886345,-15.6881977915496,0.065410487242439,0.0549099780504079,0.0346171055983254,0.00520105754266889,13.2166433873626,-1679.11609252072
-0.0864943017928006,-0.0932719576509474,0.0791301533718382,-0.00989992900900058,-16.677744633865,0.0690483107372904,0.0692344487075147,0.0606049945599676,0.00552520688572321,9.50032523584174,-1643.42657149504
-0.0782942727481971,-0.0910867920506918,0.077696508629775,-0.00959670802820011,-17.0878183512491,0.07843672076213,0.0694752624809139,0.0556701855507989,0.00538518439284924,9.25391306490147,-1641.54631738636
-0.0780534675914143,-0.0905387229931206,0.0762249751911642,-0.00909446011425922,-17.4272286529125,0.0777927356385698,0.0686338903315712,0.0526233793324925,0.0049915402987581,9.58835311277935,-1639.9094861015
-0.0656548928925951,-0.0736487241993411,0.0565115690981254,-0.00488621371101503,-21.2870393837793,0.064851495112093,0.0595399639212347,0.0310858708473836,0.00213366904017738,11.388468240837,-1636.07411759928
-0.0689676125412314,-0.0765089752989296,0.0609430782138297,-0.00641307097938585,-20.3185725732894,0.0641746209036198,0.0609743133354785,0.0423931711265461,0.0032837677862566,10.8883804961933,-1631.46698446161
-0.058766369687212,-0.0645446305755415,0.0518475722135639,-0.00535302907806357,-22.3404210428937,0.0548323348312056,0.0533370929647823,0.0381261147105869,0.0027922429105184,11.7061271835002,-1626.99336208684
-0.0470553868019869,-0.0524783983134987,0.0430179321350731,-0.0043439169941662,-24.7783042682356,0.0455458008517238,0.0439768870317403,0.0325946876966066,0.00236989999967,12.8497204265209,-1623.62577684445
-0.0381654782013382,-0.0445673764119378,0.0368713340458097,-0.00369051828332718,-27.7153683792194,0.0371302707910758,0.0340898163599475,0.0276572200048883,0.00221163765243192,14.6734700315432,-1621.20369750213
-0.0370181788370675,-0.0436295541469745,0.036041303967236,-0.00366793540247294,-30.3272469495755,0.0375440749858892,0.0287246829390417,0.0265314910727437,0.00231736449100858,16.806473302876,-1616.94539130727
-0.0304083094412555,-0.0335278212328851,0.0287361067920618,-0.00284286890180685,-38.8249858009946,0.0280302937190143,0.0116141145908265,0.0233770296957953,0.00161653428391545,23.7925832318904,-1611.76859686201
-0.0286696918870255,-0.0327771378578964,0.0288992015945623,-0.00291123838640873,-39.4145181994521,0.0293793143359624,0.0121490444743751,0.0229626164790597,0.00162565654146393,24.2792848734131,-1610.77407215162
-0.0297197186174462,-0.036333955552744,0.0328590698173618,-0.00354795829936816,-41.1449575214752,0.0320726209373657,0.0239578694566308,0.0227763067087243,0.0020033634902553,26.1516659391302,-1609.78402438403
-0.0297101185721402,-0.0363206770639736,0.032816264920204,-0.00335725759858049,-41.1449575171188,0.032081998503758,0.0239568034562923,0.0228094039900811,0.00199296265424422,26.1516659359359,-1609.57267710918
-0.0297004762423789,-0.0363056440237342,0.0327498756291775,-0.00331777581060659,-41.1449575175355,0.032092612526714,0.0239530504419962,0.0228489083545594,0.0018959264183741,26.1516659305988,-1609.4817564467
-0.0294731847846809,-0.0358357349666473,0.030608000702166,-0.00324628374133148,-41.1449575931028,0.0323340283310749,0.0238506143411922,0.0240589326475632,0.00186562659517377,26.1516657858584,-1608.75016030545
-0.0292516943823198,-0.0340890009505891,0.0291926259385851,-0.00316809595951249,-41.1449591086252,0.0323395699672068,0.0236510803460324,0.0225902129576823,0.00184758240337455,26.1516655221306,-1608.46239154503
-0.0284041830213323,-0.0336646193556361,0.0291730369687258,-0.00317935828797984,-41.1449627218608,0.0321370057581138,0.0230985992557018,0.0225130414922074,0.00185787039237854,26.1516651757655,-1608.40666828315
