"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0220860570456783,0.0021913648198354,-10.0786764694604,0.00275526376581355,-8.01595016771722
"mu_asc2",-0.0245633577137694,0.00215327158864114,-11.4074591627666,0.00257338641988981,-9.54514935025623
"mu_natural",0.0255511515431226,0.00153271669186595,16.6704986503516,0.00207882194965724,12.2911688263324
"mu_walking",-0.00322842835902037,0.000219145248190648,-14.7319113039209,0.000269838039272938,-11.9643189215248
"mu_rent",-57.4848398252704,3.41339774140905,-16.8409438864692,4.44727346475721,-12.9258612677664
"sig_asc1",0.0276201638120279,0.00210187110357777,13.1407505270011,0.00253529287657498,10.8942694815366
"sig_asc2",0.0271491416090762,0.00255168206974877,10.6397038764901,0.00377264317122242,7.19631843694331
"sig_natural",0.0169029497439814,0.00127050888449346,13.3040783502434,0.00171784019597839,9.83965201393739
"sig_walking",0.00199076867871411,0.000146435677452221,13.5948336727138,0.000169186599794313,11.7667042255969
"sig_rent",32.7143852698963,2.02963039706476,16.1183954069705,2.56929320837423,12.7328345255686
