"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_asc1",-0.0141653177481536,0.00252101620146981,-5.61889199279836,0.00294406176408562,-4.81148796569259
"mu_asc2",-0.0172864842722428,0.00255032233552172,-6.77815663983764,0.00272678082606744,-6.33952098642754
"mu_natural",0.0275390537473085,0.00204387290987166,13.4739560440858,0.00245825996390431,11.2026612936289
"mu_walking",-0.00351871097062175,0.000280679314533733,-12.5364100181984,0.000328207338031064,-10.7210003034384
"mu_rent",-45.4015361452305,3.13399791712741,-14.486779297813,3.64818316534774,-12.4449716715095
"sig_asc1",0.0246819711178661,0.00273524509717355,9.02367804017673,0.0032802004807596,7.52453127869501
"sig_asc2",0.0258191312078515,0.00274445999451627,9.40772729769825,0.00350866375178665,7.35867926777085
"sig_natural",0.0202169467851874,0.00167852995200043,12.044436121675,0.00191847642280984,10.5380220183145
"sig_walking",0.0021140062835977,0.000181264222809927,11.6625677744165,0.000191944602925699,11.0136271162364
"sig_rent",23.6374303351197,2.16860559816134,10.8998290676556,2.38504294372296,9.91069380839852
